batch_job_id,parent_workload_id,source_time,vm_id,vCPU,min_core_usage,avg_core_usage,max_core_usage
bj_00_t00,bj_00,0,QZVnxOlRN+a3CdJCM2VVyhbU+Dy4uJERBw6N3YzNpoGNPY9oIfcqqkcNDij0xqJ/,4,0.133805680837214,0.5925968152520089,1.2355270657792063
bj_00_t01,bj_00,1,QZVnxOlRN+a3CdJCM2VVyhbU+Dy4uJERBw6N3YzNpoGNPY9oIfcqqkcNDij0xqJ/,4,0.127537962295963,0.5193165424366025,1.011913474813911
bj_00_t02,bj_00,2,QZVnxOlRN+a3CdJCM2VVyhbU+Dy4uJERBw6N3YzNpoGNPY9oIfcqqkcNDij0xqJ/,4,0.1128881693725307,0.4964604636647032,1.038378570232422
bj_00_t03,bj_00,3,QZVnxOlRN+a3CdJCM2VVyhbU+Dy4uJERBw6N3YzNpoGNPY9oIfcqqkcNDij0xqJ/,4,0.0994807055228459,0.5726833934358347,1.3528553163899424
bj_00_t04,bj_00,4,QZVnxOlRN+a3CdJCM2VVyhbU+Dy4uJERBw6N3YzNpoGNPY9oIfcqqkcNDij0xqJ/,4,0.0921211746913256,0.3891226073717886,1.019449178389601
bj_00_t05,bj_00,5,QZVnxOlRN+a3CdJCM2VVyhbU+Dy4uJERBw6N3YzNpoGNPY9oIfcqqkcNDij0xqJ/,4,0.0446913266254254,0.3581469675748008,1.4600027200606551
bj_00_t06,bj_00,6,QZVnxOlRN+a3CdJCM2VVyhbU+Dy4uJERBw6N3YzNpoGNPY9oIfcqqkcNDij0xqJ/,4,0.0419501582492743,0.295264365507444,0.8701632986981227
bj_00_t07,bj_00,7,QZVnxOlRN+a3CdJCM2VVyhbU+Dy4uJERBw6N3YzNpoGNPY9oIfcqqkcNDij0xqJ/,4,0.0515086043150246,0.2557940032460721,1.000702718341267
bj_00_t08,bj_00,8,QZVnxOlRN+a3CdJCM2VVyhbU+Dy4uJERBw6N3YzNpoGNPY9oIfcqqkcNDij0xqJ/,4,0.0462339813046673,0.2589390608003094,1.1886763414434918
bj_00_t09,bj_00,9,QZVnxOlRN+a3CdJCM2VVyhbU+Dy4uJERBw6N3YzNpoGNPY9oIfcqqkcNDij0xqJ/,4,0.0583027384347009,0.3838059523994335,0.9791121591193014
bj_00_t10,bj_00,10,QZVnxOlRN+a3CdJCM2VVyhbU+Dy4uJERBw6N3YzNpoGNPY9oIfcqqkcNDij0xqJ/,4,0.1033376674908211,0.6475639295079019,1.4066008368843117
bj_00_t11,bj_00,11,QZVnxOlRN+a3CdJCM2VVyhbU+Dy4uJERBw6N3YzNpoGNPY9oIfcqqkcNDij0xqJ/,4,0.2581667078671893,0.8707966610047693,1.5684693049065792
bj_00_t12,bj_00,12,QZVnxOlRN+a3CdJCM2VVyhbU+Dy4uJERBw6N3YzNpoGNPY9oIfcqqkcNDij0xqJ/,4,0.3504257584258472,1.244861188904521,2.064756843112624
bj_00_t13,bj_00,13,QZVnxOlRN+a3CdJCM2VVyhbU+Dy4uJERBw6N3YzNpoGNPY9oIfcqqkcNDij0xqJ/,4,0.702356630249703,1.614413254541818,2.483321394999925
bj_00_t14,bj_00,14,QZVnxOlRN+a3CdJCM2VVyhbU+Dy4uJERBw6N3YzNpoGNPY9oIfcqqkcNDij0xqJ/,4,1.0528372934607586,1.7146011504595011,2.383313391139114
bj_00_t15,bj_00,15,QZVnxOlRN+a3CdJCM2VVyhbU+Dy4uJERBw6N3YzNpoGNPY9oIfcqqkcNDij0xqJ/,4,1.047119054639157,1.701573712001207,2.34918501941768
bj_00_t16,bj_00,16,QZVnxOlRN+a3CdJCM2VVyhbU+Dy4uJERBw6N3YzNpoGNPY9oIfcqqkcNDij0xqJ/,4,0.1361390841329407,2.0910757127850075,3.369453597746958
bj_00_t17,bj_00,17,QZVnxOlRN+a3CdJCM2VVyhbU+Dy4uJERBw6N3YzNpoGNPY9oIfcqqkcNDij0xqJ/,4,0.1293179980573698,0.9699304867614386,1.9091285330862056
bj_00_t18,bj_00,18,QZVnxOlRN+a3CdJCM2VVyhbU+Dy4uJERBw6N3YzNpoGNPY9oIfcqqkcNDij0xqJ/,4,0.4835450027739764,1.0668764855652322,2.187530779969668
bj_00_t19,bj_00,19,QZVnxOlRN+a3CdJCM2VVyhbU+Dy4uJERBw6N3YzNpoGNPY9oIfcqqkcNDij0xqJ/,4,0.3699276701180959,0.9714098587255148,1.8885020235229395
bj_00_t20,bj_00,20,QZVnxOlRN+a3CdJCM2VVyhbU+Dy4uJERBw6N3YzNpoGNPY9oIfcqqkcNDij0xqJ/,4,0.1543466033682465,0.8181794638290545,1.6867242071607251
bj_00_t21,bj_00,21,QZVnxOlRN+a3CdJCM2VVyhbU+Dy4uJERBw6N3YzNpoGNPY9oIfcqqkcNDij0xqJ/,4,0.1377270550997918,0.6510232467342538,1.4813300559151328
bj_00_t22,bj_00,22,QZVnxOlRN+a3CdJCM2VVyhbU+Dy4uJERBw6N3YzNpoGNPY9oIfcqqkcNDij0xqJ/,4,0.0760854086211142,0.4522511782104316,1.3381971800825891
bj_00_t23,bj_00,23,QZVnxOlRN+a3CdJCM2VVyhbU+Dy4uJERBw6N3YzNpoGNPY9oIfcqqkcNDij0xqJ/,4,0.0499275869304683,0.2888587480393789,1.0166629884510474
bj_01_t00,bj_01,0,AL5baEZPeLVXO9z2wmcOYuKcOyoMpHQDRBesa3Skcq1Y6ZrUvHTZM5f52+PEDnfb,2,0.564781054565083,1.1022798527496045,1.8202789630743883
bj_01_t01,bj_01,1,AL5baEZPeLVXO9z2wmcOYuKcOyoMpHQDRBesa3Skcq1Y6ZrUvHTZM5f52+PEDnfb,2,0.5394461550674705,1.080093207899597,1.8719145680581617
bj_01_t02,bj_01,2,AL5baEZPeLVXO9z2wmcOYuKcOyoMpHQDRBesa3Skcq1Y6ZrUvHTZM5f52+PEDnfb,2,0.5162137583526981,1.0420032174730955,1.825405507755805
bj_01_t03,bj_01,3,AL5baEZPeLVXO9z2wmcOYuKcOyoMpHQDRBesa3Skcq1Y6ZrUvHTZM5f52+PEDnfb,2,0.5779645947969734,1.069281663805933,1.813993774948764
bj_01_t04,bj_01,4,AL5baEZPeLVXO9z2wmcOYuKcOyoMpHQDRBesa3Skcq1Y6ZrUvHTZM5f52+PEDnfb,2,0.5035636784851618,1.0804569015234795,1.7946668679671751
bj_01_t05,bj_01,5,AL5baEZPeLVXO9z2wmcOYuKcOyoMpHQDRBesa3Skcq1Y6ZrUvHTZM5f52+PEDnfb,2,0.5441469382747086,1.0794227670705685,1.7638343857964514
bj_01_t06,bj_01,6,AL5baEZPeLVXO9z2wmcOYuKcOyoMpHQDRBesa3Skcq1Y6ZrUvHTZM5f52+PEDnfb,2,0.5267390651519536,1.0863049391581463,1.618561242375235
bj_01_t07,bj_01,7,AL5baEZPeLVXO9z2wmcOYuKcOyoMpHQDRBesa3Skcq1Y6ZrUvHTZM5f52+PEDnfb,2,0.5786010773356617,1.090856840718046,1.6277807047167578
bj_01_t08,bj_01,8,AL5baEZPeLVXO9z2wmcOYuKcOyoMpHQDRBesa3Skcq1Y6ZrUvHTZM5f52+PEDnfb,2,0.5626034257450391,1.094986647442372,1.6545881597109189
bj_01_t09,bj_01,9,AL5baEZPeLVXO9z2wmcOYuKcOyoMpHQDRBesa3Skcq1Y6ZrUvHTZM5f52+PEDnfb,2,0.5775040297274034,1.0877042128856205,1.7567168027336484
bj_01_t10,bj_01,10,AL5baEZPeLVXO9z2wmcOYuKcOyoMpHQDRBesa3Skcq1Y6ZrUvHTZM5f52+PEDnfb,2,0.5796534173158673,1.091705544648904,1.6109255295254292
bj_01_t11,bj_01,11,AL5baEZPeLVXO9z2wmcOYuKcOyoMpHQDRBesa3Skcq1Y6ZrUvHTZM5f52+PEDnfb,2,0.552625048131816,1.0914937711712134,1.6600466389146495
bj_01_t12,bj_01,12,AL5baEZPeLVXO9z2wmcOYuKcOyoMpHQDRBesa3Skcq1Y6ZrUvHTZM5f52+PEDnfb,2,0.5483055938950501,1.0922541097860905,1.8099543436592915
