scenario,time,on_demand,spot,batch_total_work,batch_average_per_slot,equivalent_total_demand
scen_01,0,16.67411483881838,6.616636879869816,157.88192864782008,6.5784136936591695,29.869165412347364
scen_01,1,13.329241404568117,6.7550215376178855,157.88192864782008,6.5784136936591695,26.66267663584517
scen_01,2,15.121050973486389,5.887709247298261,157.88192864782008,6.5784136936591695,27.58717391444382
scen_01,3,17.8773304835761,6.7368702974562575,157.88192864782008,6.5784136936591695,31.192614474691524
scen_01,4,13.065849925421029,4.725706115318499,157.88192864782008,6.5784136936591695,24.369969734398698
scen_01,5,13.150099784731246,6.205136682629099,157.88192864782008,6.5784136936591695,25.933650161019514
scen_01,6,15.347753175586492,5.596955806860456,157.88192864782008,6.5784136936591695,27.523122676106116
scen_01,7,13.30167428416421,4.301742467242433,157.88192864782008,6.5784136936591695,24.181830445065813
scen_01,8,14.847248747847996,6.371020732728599,157.88192864782008,6.5784136936591695,27.796683174235763
scen_01,9,14.274365432961032,6.332545613061258,157.88192864782008,6.5784136936591695,27.18532473968146
scen_01,10,14.48123657794805,6.14293184976678,157.88192864782008,6.5784136936591695,27.202582121373997
scen_01,11,15.904180315124158,7.009827639396304,157.88192864782008,6.5784136936591695,29.492421648179633
scen_01,12,17.72628114797624,9.330372083090872,157.88192864782008,6.5784136936591695,33.63506692472628
scen_01,13,19.005490996884312,9.4641041574232,157.88192864782008,6.5784136936591695,35.048008847966685
scen_01,14,17.659516401010343,10.916499103935916,157.88192864782008,6.5784136936591695,35.15442919860543
scen_01,15,13.390471959350219,9.54842816404608,157.88192864782008,6.5784136936591695,29.517313817055467
scen_01,16,18.901006037961018,9.561055338358017,157.88192864782008,6.5784136936591695,35.04047506997821
scen_01,17,15.729359180851448,10.54738978402753,157.88192864782008,6.5784136936591695,32.85516265853815
scen_01,18,17.1195857296217,9.10213516963955,157.88192864782008,6.5784136936591695,32.80013459292042
scen_01,19,16.444602367911294,7.0685898129205595,157.88192864782008,6.5784136936591695,30.091605874491023
scen_01,20,18.114633819291985,8.136913841816252,157.88192864782008,6.5784136936591695,32.829961354767406
scen_01,21,18.218938128729196,7.113323518215632,157.88192864782008,6.5784136936591695,31.910675340603998
scen_01,22,17.06354747957164,5.725919609286191,157.88192864782008,6.5784136936591695,29.367880782517
scen_01,23,16.410467338885528,5.98961623360267,157.88192864782008,6.5784136936591695,28.978497266147368
scen_02,0,12.278789192049894,6.5792367819355135,153.96483768058937,6.415201570024557,25.273227544009963
scen_02,1,14.526828621720515,6.151022465775919,153.96483768058937,6.415201570024557,27.093052657520992
scen_02,2,15.126803502418515,6.050812397886297,153.96483768058937,6.415201570024557,27.59281747032937
scen_02,3,16.638154413406443,5.244907238231991,153.96483768058937,6.415201570024557,28.298263221662992
scen_02,4,13.059730663469526,6.521041768668583,153.96483768058937,6.415201570024557,25.99597400216267
scen_02,5,17.59360225122634,5.690585045540238,153.96483768058937,6.415201570024557,29.699388866791136
scen_02,6,15.666207792846276,6.815995503751671,153.96483768058937,6.415201570024557,28.8974048666225
scen_02,7,13.649837910161718,5.585561216634726,153.96483768058937,6.415201570024557,25.650600696821
scen_02,8,14.488105946382412,6.915766666520225,153.96483768058937,6.415201570024557,27.819074182927196
scen_02,9,13.788401615471559,6.979003131286666,153.96483768058937,6.415201570024557,27.18260631678278
scen_02,10,16.928578729875724,6.3201391326259095,153.96483768058937,6.415201570024557,29.663919432526193
scen_02,11,16.992140200899406,7.295786105665059,153.96483768058937,6.415201570024557,30.703127876589022
scen_02,12,17.28832067818642,8.90025919082004,153.96483768058937,6.415201570024557,32.60378143903102
scen_02,13,19.420682607123766,9.056554781888762,153.96483768058937,6.415201570024557,34.89243895903709
scen_02,14,18.51058194678325,9.965691069667448,153.96483768058937,6.415201570024557,34.891474586475255
scen_02,15,15.982998769016348,9.177327036738127,153.96483768058937,6.415201570024557,31.575527375779032
scen_02,16,16.65901617065514,9.152397579879786,153.96483768058937,6.415201570024557,32.22661532055948
scen_02,17,14.736861386979125,9.802469054630546,153.96483768058937,6.415201570024557,30.954532011634228
scen_02,18,15.546493059785936,10.08362178873909,153.96483768058937,6.415201570024557,32.04531641854958
scen_02,19,14.12946616096862,8.688139575562229,153.96483768058937,6.415201570024557,29.232807306555408
scen_02,20,19.038857311560804,7.6391774544170055,153.96483768058937,6.415201570024557,33.09323633600236
scen_02,21,15.746471647012072,8.761008601225377,153.96483768058937,6.415201570024557,30.922681818262006
scen_02,22,14.702168887745605,5.587302945091976,153.96483768058937,6.415201570024557,26.704673402862138
scen_02,23,13.784308522851235,6.031560763394099,153.96483768058937,6.415201570024557,26.23107085626989
scen_03,0,14.86797600272831,6.245580284266577,157.44945671447684,6.560394029769868,27.673950316764753
scen_03,1,12.385812963009036,7.08469519632548,157.44945671447684,6.560394029769868,26.03090218910438
scen_03,2,14.2908260514977,6.438487039881203,157.44945671447684,6.560394029769868,27.28970712114877
scen_03,3,15.098563113120207,5.291648474570493,157.44945671447684,6.560394029769868,26.950605617460567
scen_03,4,12.692480384086112,5.593825222518168,157.44945671447684,6.560394029769868,24.846699636374147
scen_03,5,14.539518474858713,5.3956321930139595,157.44945671447684,6.560394029769868,26.49554469764254
scen_03,6,16.337018646800157,6.553631608413924,157.44945671447684,6.560394029769868,29.451044284983947
scen_03,7,14.37578238697157,3.9664973046954475,157.44945671447684,6.560394029769868,24.902673721436884
scen_03,8,15.119198778911784,6.595783915698712,157.44945671447684,6.560394029769868,28.275376724380365
scen_03,9,14.349271583321597,5.898816604750378,157.44945671447684,6.560394029769868,26.808482217841842
scen_03,10,16.24149786657473,5.606456328314539,157.44945671447684,6.560394029769868,28.408348224659136
scen_03,11,12.986229710673372,7.626787017632504,157.44945671447684,6.560394029769868,27.173410758075743
scen_03,12,18.08831701862238,9.26925871653336,157.44945671447684,6.560394029769868,33.91796976492561
scen_03,13,19.36612999575228,9.925830875447746,157.44945671447684,6.560394029769868,35.85235490096989
scen_03,14,17.516722756198238,9.694145044279374,157.44945671447684,6.560394029769868,33.77126183024748
scen_03,15,13.20652411827897,9.997341726092758,157.44945671447684,6.560394029769868,29.764259874141594
scen_03,16,17.993118822740506,9.736095337297469,157.44945671447684,6.560394029769868,34.28960818980784
scen_03,17,17.645163754545802,9.300274060480003,157.44945671447684,6.560394029769868,33.50583184479567
scen_03,18,18.681527451401355,8.380122054996184,157.44945671447684,6.560394029769868,33.6220435361674
scen_03,19,13.837152565169859,7.965713040846863,157.44945671447684,6.560394029769868,28.36325963578659
scen_03,20,15.252569585329779,8.345975733830386,157.44945671447684,6.560394029769868,30.158939348930033
scen_03,21,18.95460320879721,8.140114860458326,157.44945671447684,6.560394029769868,33.6551120990254
scen_03,22,16.120366261071105,5.83494236979883,157.44945671447684,6.560394029769868,28.515702660639803
scen_03,23,13.15399946431593,5.96115823903686,157.44945671447684,6.560394029769868,25.675551733122656
scen_04,0,16.06935450373773,5.850939116384573,149.5940184011585,6.233084100048271,28.153377720170575
scen_04,1,12.845268400405818,6.445379446901763,149.5940184011585,6.233084100048271,25.523731947355852
scen_04,2,14.156946094607784,6.847176714490135,149.5940184011585,6.233084100048271,27.237206909146188
scen_04,3,16.59736261932073,4.659348964890471,149.5940184011585,6.233084100048271,27.489795684259473
scen_04,4,12.19657633297968,4.013644018945243,149.5940184011585,6.233084100048271,22.443304451973194
scen_04,5,17.117810403113502,5.899703779400463,149.5940184011585,6.233084100048271,29.250598282562233
scen_04,6,16.177352554367307,6.49578302047149,149.5940184011585,6.233084100048271,28.906219674887065
scen_04,7,11.339483827717459,5.202570691453947,149.5940184011585,6.233084100048271,22.775138619219675
scen_04,8,17.411013612313685,6.21969303682956,149.5940184011585,6.233084100048271,29.863790749191516
scen_04,9,16.441927033387145,6.820481985380068,149.5940184011585,6.233084100048271,29.495493118815485
scen_04,10,14.72627807729286,5.8420134852654275,149.5940184011585,6.233084100048271,26.801375662606556
scen_04,11,17.842914703672,7.381221487992325,149.5940184011585,6.233084100048271,31.457220291712595
scen_04,12,17.922634107408648,8.336651831449338,149.5940184011585,6.233084100048271,32.49237003890626
scen_04,13,18.213147545977478,10.065564067202923,149.5940184011585,6.233084100048271,34.51179571322867
scen_04,14,12.413560657576474,10.042785761265963,149.5940184011585,6.233084100048271,28.689430518890706
scen_04,15,17.057995246000363,10.109864062306759,149.5940184011585,6.233084100048271,33.400943408355396
scen_04,16,16.98788447962116,8.082508966705714,149.5940184011585,6.233084100048271,31.303477546375145
scen_04,17,16.96630403868417,9.544750191550778,149.5940184011585,6.233084100048271,32.74413833028322
scen_04,18,18.34899353230869,10.143104123297018,149.5940184011585,6.233084100048271,34.72518175565398
scen_04,19,14.274893196619962,8.082811637075594,149.5940184011585,6.233084100048271,28.590788933743827
scen_04,20,17.31993026831886,8.78526342429561,149.5940184011585,6.233084100048271,32.338277792662744
scen_04,21,17.22070432932351,7.211445411461101,149.5940184011585,6.233084100048271,30.66523384083288
scen_04,22,18.906396437818795,7.164904074370779,149.5940184011585,6.233084100048271,32.30438461223785
scen_04,23,15.467551540966006,7.537994141428918,149.5940184011585,6.233084100048271,29.238629782443194
scen_05,0,15.8212989064519,5.1308107056411485,157.5383439096813,6.564097662903387,27.516207274996436
scen_05,1,11.232988583605371,6.524745814893827,157.5383439096813,6.564097662903387,24.321832061402585
scen_05,2,14.588028378131341,5.63355294136077,157.5383439096813,6.564097662903387,26.785678982395495
scen_05,3,16.17674567654659,6.111184402473478,157.5383439096813,6.564097662903387,28.852027741923457
scen_05,4,14.123467935493967,5.793198167662031,157.5383439096813,6.564097662903387,26.480763766059383
scen_05,5,14.332564328054497,5.948678282068409,157.5383439096813,6.564097662903387,26.84534027302629
scen_05,6,16.516136538408105,6.104567168692235,157.5383439096813,6.564097662903387,29.184801370003726
scen_05,7,14.996068783843372,5.5255067906236235,157.5383439096813,6.564097662903387,27.08567323737038
scen_05,8,12.747571371157465,5.9048130073702305,157.5383439096813,6.564097662903387,25.21648204143108
scen_05,9,16.03096736160212,7.024298393244232,157.5383439096813,6.564097662903387,29.61936341774974
scen_05,10,17.079653936064556,6.140758668018259,157.5383439096813,6.564097662903387,29.784510266986203
scen_05,11,16.3024336471465,8.743717162407854,157.5383439096813,6.564097662903387,31.61024847245774
scen_05,12,16.568060668419715,9.496154419770118,157.5383439096813,6.564097662903387,32.62831275109322
scen_05,13,17.807123855309474,9.570893996857421,157.5383439096813,6.564097662903387,33.942115515070284
scen_05,14,15.961524126956101,9.969713731180434,157.5383439096813,6.564097662903387,32.49533552103992
scen_05,15,16.648813868152516,9.730169093431174,157.5383439096813,6.564097662903387,32.943080624487074
scen_05,16,17.013263622709317,9.526162677852325,157.5383439096813,6.564097662903387,33.10352396346503
scen_05,17,14.346736472805462,9.548427374908671,157.5383439096813,6.564097662903387,30.45926151061752
