scenario,time,cluster_load,cluster_committed_load,active_servers,cluster_overbooking_ratio
scen_01,0,23.64831083358121,23.64831083358121,4,0.7390097135494128
scen_01,1,29.464523644457383,29.464523644457383,4,0.9207663638892932
scen_01,2,24.179191523482842,24.179191523482842,4,0.7555997351088388
scen_01,3,25.960939926014145,25.96093992601414,4,0.8112793726879419
scen_01,4,27.54153933783973,27.54153933783973,4,0.8606731043074916
scen_01,5,26.708867044704732,26.708867044704732,4,0.8346520951470229
scen_01,6,28.025401202288037,28.025401202288037,4,0.8757937875715012
scen_01,7,26.691539300143393,26.691539300143393,4,0.834110603129481
scen_01,8,29.40777991830776,29.40777991830776,4,0.9189931224471175
scen_01,9,27.020445182708944,27.020445182708947,4,0.8443889119596546
scen_01,10,28.376771375467435,28.376771375467435,4,0.8867741054833573
scen_01,11,26.765912030907014,26.76591203090701,4,0.8364347509658441
scen_01,12,25.270002374054854,25.270002374054854,4,0.7896875741892142
scen_01,13,28.03678065679623,28.03678065679623,4,0.8761493955248821
scen_01,14,25.643173824950868,25.643173824950864,4,0.8013491820297145
scen_01,15,26.318686968957714,26.318686968957714,4,0.8224589677799286
scen_01,16,29.809179061869298,29.809179061869294,4,0.9315368456834154
scen_01,17,29.983446263221925,29.983446263221925,4,0.9369826957256852
scen_01,18,23.295131666564195,23.295131666564192,4,0.727972864580131
scen_01,19,26.34899205242163,26.34899205242163,4,0.8234060016381759
scen_01,20,27.846370136222703,27.846370136222703,4,0.8701990667569595
scen_01,21,29.658887224179487,29.658887224179487,4,0.926840225755609
scen_01,22,27.338278540953215,27.338278540953215,4,0.854321204404788
scen_01,23,26.330174079698843,26.330174079698843,4,0.8228179399905888
scen_02,0,22.270314880548803,22.270314880548803,4,0.6959473400171501
scen_02,1,25.38987312107401,25.389873121074015,4,0.793433535033563
scen_02,2,27.05455619550463,27.054556195504627,4,0.8454548811095196
scen_02,3,27.719292639248387,27.719292639248387,4,0.8662278949765121
scen_02,4,23.33833192095999,23.338331920959995,4,0.7293228725299998
scen_02,5,26.012063753234052,26.012063753234052,4,0.8128769922885641
scen_02,6,27.1041554709178,27.1041554709178,4,0.8470048584661812
scen_02,7,29.308202249503182,29.308202249503182,4,0.9158813202969744
scen_02,8,26.24650520076392,26.246505200763924,4,0.8202032875238726
scen_02,9,25.067563744954857,25.06756374495486,4,0.7833613670298394
scen_02,10,26.633552813194164,26.633552813194164,4,0.8322985254123176
scen_02,11,26.02756531263036,26.02756531263036,4,0.8133614160196988
scen_02,12,27.94724627685263,27.94724627685263,4,0.8733514461516447
scen_02,13,27.31040260628264,27.310402606282636,4,0.8534500814463324
scen_02,14,27.764789106271863,27.764789106271863,4,0.8676496595709957
scen_02,15,25.10926184044331,25.10926184044331,4,0.7846644325138534
scen_02,16,28.69742181733221,28.697421817332206,4,0.8967944317916314
scen_02,17,28.999247716453457,28.999247716453457,4,0.9062264911391705
scen_02,18,26.432657101740254,26.432657101740254,4,0.826020534429383
scen_02,19,26.33654404816577,26.336544048165766,4,0.8230170015051802
scen_02,20,28.52389916733268,28.523899167332672,4,0.891371848979146
scen_02,21,28.002036598035104,28.002036598035104,4,0.875063643688597
scen_02,22,27.314831299118218,27.314831299118218,4,0.8535884780974443
scen_02,23,25.44228066790776,25.44228066790776,4,0.7950712708721175
scen_03,0,24.714687910139315,24.714687910139318,4,0.7723339971918537
scen_03,1,27.32888262859848,27.32888262859848,4,0.8540275821437024
scen_03,2,23.790687145151285,23.79068714515128,4,0.7434589732859775
scen_03,3,27.570955743369417,27.570955743369417,4,0.8615923669802943
scen_03,4,25.413329382338283,25.413329382338283,4,0.7941665431980713
scen_03,5,24.516297859909933,25.054488089077537,4,0.782952752783673
scen_03,6,28.060472151497493,28.060472151497493,4,0.8768897547342966
scen_03,7,29.570681733996196,29.570681733996196,4,0.9240838041873811
