server,time,scenario,load,committed_load,gamma,phi,u,realized_utilization,overbooking_ratio
0,0,scen_01,4.688606092166509,4.688606092166509,0,0,1,0.5860757615208136,0.5860757615208136
0,1,scen_01,5.922192018752248,5.922192018752248,0,0,1,0.740274002344031,0.740274002344031
0,2,scen_01,7.663888603008657,7.663888603008657,0,0,1,0.9579860753760822,0.9579860753760822
0,3,scen_01,5.745087052146134,5.745087052146134,0,0,1,0.7181358815182668,0.7181358815182668
0,4,scen_01,7.814867326834954,7.814867326834954,0,0,1,0.9768584158543693,0.9768584158543693
0,5,scen_01,7.465264992677518,7.465264992677519,0,0,1,0.9331581240846898,0.9331581240846899
0,6,scen_01,7.390347474447488,7.3903474744474895,0,0,1,0.923793434305936,0.9237934343059362
0,7,scen_01,5.601998622779734,5.601998622779734,0,0,1,0.7002498278474667,0.7002498278474667
0,8,scen_01,6.366745602764709,6.366745602764709,0,0,1,0.7958432003455886,0.7958432003455886
0,9,scen_01,6.0395574855729635,6.039557485572964,0,0,1,0.7549446856966204,0.7549446856966205
0,10,scen_01,7.906655986720491,7.906655986720492,0,0,1,0.9883319983400614,0.9883319983400615
0,11,scen_01,6.207887958685736,6.207887958685736,0,0,1,0.775985994835717,0.775985994835717
0,12,scen_01,5.862117172060433,5.862117172060433,0,0,1,0.7327646465075541,0.7327646465075541
0,13,scen_01,6.347979545980602,6.347979545980601,0,0,1,0.7934974432475752,0.7934974432475751
0,14,scen_01,5.979658389902363,5.9796583899023625,0,0,1,0.7474572987377954,0.7474572987377953
0,15,scen_01,5.346240205071667,5.346240205071667,0,0,1,0.6682800256339584,0.6682800256339584
0,16,scen_01,7.985844615813118,7.985844615813116,0,0,1,0.9982305769766397,0.9982305769766395
0,17,scen_01,7.91398453437973,7.913984534379731,0,0,1,0.9892480667974662,0.9892480667974664
0,18,scen_01,5.194380165010884,5.194380165010884,0,0,1,0.6492975206263605,0.6492975206263605
0,19,scen_01,5.931347656816394,5.931347656816395,0,0,1,0.7414184571020492,0.7414184571020493
0,20,scen_01,6.128339453034001,6.128339453034001,0,0,1,0.7660424316292501,0.7660424316292501
0,21,scen_01,7.500487129973235,7.500487129973235,0,0,1,0.9375608912466544,0.9375608912466544
0,22,scen_01,7.84585463073642,7.8458546307364205,0,0,1,0.9807318288420525,0.9807318288420526
0,23,scen_01,6.785079306246016,6.785079306246016,0,0,1,0.848134913280752,0.848134913280752
1,0,scen_01,5.032546710547483,5.032546710547483,0,0,1,0.6290683388184354,0.6290683388184354
1,1,scen_01,7.7648997513748546,7.764899751374855,0,0,1,0.9706124689218568,0.9706124689218569
1,2,scen_01,7.102605990903692,7.102605990903692,0,0,1,0.8878257488629615,0.8878257488629615
1,3,scen_01,6.457082651347016,6.457082651347016,0,0,1,0.807135331418377,0.807135331418377
1,4,scen_01,6.784595291552545,6.784595291552545,0,0,1,0.8480744114440681,0.8480744114440681
1,5,scen_01,7.232846079970129,7.232846079970129,0,0,1,0.9041057599962661,0.9041057599962661
1,6,scen_01,7.058910651289856,7.058910651289855,0,0,1,0.882363831411232,0.8823638314112319
1,7,scen_01,7.288202249537765,7.288202249537766,0,0,1,0.9110252811922206,0.9110252811922207
1,8,scen_01,7.94581595086364,7.94581595086364,0,0,1,0.993226993857955,0.993226993857955
1,9,scen_01,6.501562008473005,6.501562008473005,0,0,1,0.8126952510591257,0.8126952510591257
1,10,scen_01,7.114287021114162,7.114287021114162,0,0,1,0.8892858776392703,0.8892858776392703
1,11,scen_01,7.920243797406075,7.920243797406075,0,0,1,0.9900304746757593,0.9900304746757593
1,12,scen_01,6.169662291070894,6.169662291070894,0,0,1,0.7712077863838618,0.7712077863838618
1,13,scen_01,7.5380653520189735,7.5380653520189735,0,0,1,0.9422581690023717,0.9422581690023717
1,14,scen_01,4.201266180416022,4.201266180416022,0,0,1,0.5251582725520028,0.5251582725520028
