server,time,scenario,load,committed_load,gamma,phi,u,realized_utilization,overbooking_ratio
0,0,scen_01,7.811992967277317,7.811992967277317,0,0,1,0.9764991209096646,0.9764991209096646
0,1,scen_01,7.506786817468885,7.506786817468885,0,0,1,0.9383483521836107,0.9383483521836107
0,2,scen_01,7.052397341735258,7.052397341735259,0,0,1,0.8815496677169072,0.8815496677169073
0,3,scen_01,6.840659346086385,6.840659346086385,0,0,1,0.8550824182607981,0.8550824182607981
0,4,scen_01,7.0020339996325465,7.002033999632546,0,0,1,0.8752542499540683,0.8752542499540682
0,5,scen_01,6.798010672046958,6.798010672046958,0,0,1,0.8497513340058698,0.8497513340058698
0,6,scen_01,7.093020106927407,7.0930201069274075,0,0,1,0.8866275133659258,0.8866275133659259
0,7,scen_01,4.737965608525907,4.737965608525907,0,0,1,0.5922457010657384,0.5922457010657384
0,8,scen_01,6.077596817106875,6.077596817106876,0,0,1,0.7596996021383594,0.7596996021383595
0,9,scen_01,7.771437636848998,7.771437636848998,0,0,1,0.9714297046061248,0.9714297046061248
0,10,scen_01,5.822411437647063,5.822411437647063,0,0,1,0.7278014297058829,0.7278014297058829
0,11,scen_01,5.644925172386177,5.644925172386178,0,0,1,0.7056156465482721,0.7056156465482722
0,12,scen_01,6.267710188624131,8.053884260802253,0,0,1,0.7834637735780163,1.0067355326002816
0,13,scen_01,6.786335853044042,6.786335853044042,0,0,1,0.8482919816305052,0.8482919816305052
0,14,scen_01,7.364809111770851,9.117734278630943,0,0,1,0.9206011389713564,1.1397167848288678
0,15,scen_01,6.478275908292774,6.478275908292774,0,0,1,0.8097844885365968,0.8097844885365968
0,16,scen_01,7.146703840131913,7.146703840131913,0,0,1,0.8933379800164891,0.8933379800164891
0,17,scen_01,7.349082525872108,7.349082525872107,0,0,1,0.9186353157340135,0.9186353157340134
0,18,scen_01,7.377730783617343,7.377730783617343,0,0,1,0.9222163479521679,0.9222163479521679
0,19,scen_01,5.082640198359203,5.11265330098381,0,0,1,0.6353300247949004,0.6390816626229763
0,20,scen_01,4.6967793524027455,4.725886071211649,0,0,1,0.5870974190503432,0.5907357589014561
0,21,scen_01,7.1432823751764225,7.1432823751764225,0,0,1,0.8929102968970528,0.8929102968970528
0,22,scen_01,5.98152901425527,5.981529014255271,0,0,1,0.7476911267819087,0.7476911267819089
0,23,scen_01,7.902183911833596,7.902183911833597,0,0,1,0.9877729889791995,0.9877729889791996
1,0,scen_01,5.810783374485397,5.810783374485397,0,0,1,0.7263479218106746,0.7263479218106746
1,1,scen_01,4.458421992157085,4.458421992157086,0,0,1,0.5573027490196356,0.5573027490196357
1,2,scen_01,7.610306784969162,7.610306784969161,0,0,1,0.9512883481211453,0.9512883481211452
1,3,scen_01,5.472125045999633,5.472125045999633,0,0,1,0.6840156307499541,0.6840156307499541
1,4,scen_01,4.879824324860174,4.879824324860174,0,0,1,0.6099780406075217,0.6099780406075217
1,5,scen_01,4.4787322972312715,4.4787322972312715,0,0,1,0.5598415371539089,0.5598415371539089
1,6,scen_01,5.444529272783604,5.444529272783604,0,0,1,0.6805661590979505,0.6805661590979505
1,7,scen_01,7.770742943613728,7.770742943613728,0,0,1,0.971342867951716,0.971342867951716
1,8,scen_01,6.6737694065620525,6.673769406562052,0,0,1,0.8342211758202566,0.8342211758202565
1,9,scen_01,7.1723738196911855,7.1723738196911855,0,0,1,0.8965467274613982,0.8965467274613982
1,10,scen_01,4.841772554857132,4.841772554857132,0,0,1,0.6052215693571416,0.6052215693571416
1,11,scen_01,7.205891676282029,7.205891676282031,0,0,1,0.9007364595352536,0.9007364595352538
1,12,scen_01,5.567128181028315,5.567128181028315,0,0,1,0.6958910226285394,0.6958910226285394
1,13,scen_01,6.132218356032616,6.132218356032616,0,0,1,0.766527294504077,0.766527294504077
1,14,scen_01,6.090801152486623,6.090801152486622,0,0,1,0.7613501440608279,0.7613501440608278
1,15,scen_01,5.3614149986196145,5.361414998619614,0,0,1,0.6701768748274518,0.6701768748274517
1,16,scen_01,5.422548960346523,5.422548960346523,0,0,1,0.6778186200433154,0.6778186200433154
1,17,scen_01,4.789432742339003,4.789432742339003,0,0,1,0.5986790927923754,0.5986790927923754
1,18,scen_01,6.616164469912997,6.616164469912997,0,0,1,0.8270205587391246,0.8270205587391246
1,19,scen_01,6.690502871322473,6.690502871322473,0,0,1,0.8363128589153092,0.8363128589153092
1,20,scen_01,7.172736523453828,7.1727365234538265,0,0,1,0.8965920654317285,0.8965920654317283
1,21,scen_01,6.576225399854154,6.576225399854154,0,0,1,0.8220281749817693,0.8220281749817693
1,22,scen_01,4.711961256539814,4.711961256539814,0,0,1,0.5889951570674767,0.5889951570674767
1,23,scen_01,5.113671903075532,5.113671903075533,0,0,1,0.6392089878844415,0.6392089878844416
2,0,scen_01,4.060628892858052,4.060628892858052,0,0,1,0.5075786116072565,0.5075786116072565
2,1,scen_01,7.526162047120603,7.526162047120604,0,0,1,0.9407702558900753,0.9407702558900755
2,2,scen_01,2.181365202187844,2.181365202187844,0,0,1,0.2726706502734805,0.2726706502734805
2,3,scen_01,2.9763033111730843,2.9763033111730843,0,0,1,0.37203791389663554,0.37203791389663554
2,4,scen_01,7.467048327593183,7.467048327593185,0,0,1,0.9333810409491479,0.9333810409491481
2,5,scen_01,6.467906039188772,6.467906039188772,0,0,1,0.8084882548985965,0.8084882548985965
2,6,scen_01,6.363785209313556,6.363785209313556,0,0,1,0.7954731511641945,0.7954731511641945
2,7,scen_01,2.7228483338723404,2.7228483338723404,0,0,1,0.34035604173404255,0.34035604173404255
2,8,scen_01,4.7117932684665975,4.7117932684665975,0,0,1,0.5889741585583247,0.5889741585583247
2,9,scen_01,4.835538637613336,4.835538637613336,0,0,1,0.604442329701667,0.604442329701667
2,10,scen_01,2.602862527430206,2.602862527430206,0,0,1,0.3253578159287758,0.3253578159287758
2,11,scen_01,3.288852751101169,3.2888527511011687,0,0,1,0.41110659388764614,0.4111065938876461
2,12,scen_01,5.726009452714658,5.726009452714658,0,0,1,0.7157511815893323,0.7157511815893323
2,13,scen_01,6.34702368967999,6.34702368967999,0,0,1,0.7933779612099987,0.7933779612099987
2,14,scen_01,7.32130108550945,7.32130108550945,0,0,1,0.9151626356886813,0.9151626356886813
2,15,scen_01,7.406485028841457,7.406485028841457,0,0,1,0.9258106286051822,0.9258106286051822
2,16,scen_01,5.438292646830118,5.438292646830119,0,0,1,0.6797865808537648,0.6797865808537649
2,17,scen_01,3.6655077684650808,3.6655077684650808,0,0,1,0.4581884710581351,0.4581884710581351
2,18,scen_01,5.501683647100145,5.501683647100146,0,0,1,0.6877104558875181,0.6877104558875182
2,19,scen_01,5.4245646115703625,5.4245646115703625,0,0,1,0.6780705764462953,0.6780705764462953
2,20,scen_01,7.283196189227674,7.283196189227673,0,0,1,0.9103995236534592,0.9103995236534591
2,21,scen_01,6.838932565071796,6.838932565071796,0,0,1,0.8548665706339745,0.8548665706339745
2,22,scen_01,7.5503847026676505,7.5503847026676505,0,0,1,0.9437980878334563,0.9437980878334563
2,23,scen_01,6.328965158215938,6.32896515821594,0,0,1,0.7911206447769923,0.7911206447769925
3,0,scen_01,6.819876165141424,6.819876165141423,0,0,1,0.852484520642678,0.8524845206426779
3,1,scen_01,3.273580418001001,3.273580418001001,0,0,1,0.4091975522501251,0.4091975522501251
3,2,scen_01,7.164052224114414,7.164052224114413,0,0,1,0.8955065280143018,0.8955065280143016
3,3,scen_01,7.136178348420781,8.173701822426391,0,0,1,0.8920222935525977,1.021712727803299
3,4,scen_01,4.699507604677451,4.699507604677451,0,0,1,0.5874384505846814,0.5874384505846814
3,5,scen_01,6.353134531588232,6.54974688970665,0,0,1,0.794141816448529,0.8187183612133313
3,6,scen_01,4.169991718992632,4.169991718992632,0,0,1,0.521248964874079,0.521248964874079
3,7,scen_01,7.269866084704788,7.269866084704788,0,0,1,0.9087332605880984,0.9087332605880984
3,8,scen_01,3.7679429191110376,3.7679429191110376,0,0,1,0.4709928648888797,0.4709928648888797
3,9,scen_01,7.57104618708928,7.57104618708928,0,0,1,0.94638077338616,0.94638077338616
3,10,scen_01,5.676905581407883,5.676905581407883,0,0,1,0.7096131976759854,0.7096131976759854
3,11,scen_01,5.7073274784100185,5.7073274784100185,0,0,1,0.7134159348012523,0.7134159348012523
3,12,scen_01,6.458302366580288,6.458302366580288,0,0,1,0.807287795822536,0.807287795822536
3,13,scen_01,7.632004382210901,7.6320043822109005,0,0,1,0.9540005477763627,0.9540005477763626
3,14,scen_01,5.805783251302399,5.805783251302399,0,0,1,0.7257229064127999,0.7257229064127999
3,15,scen_01,4.981403328848964,4.981403328848964,0,0,1,0.6226754161061205,0.6226754161061205
3,16,scen_01,4.0763476266263226,6.565511238979024,0,0,1,0.5095434533282903,0.820688904872378
3,17,scen_01,5.860762177082573,5.860762177082573,0,0,1,0.7325952721353216,0.7325952721353216
3,18,scen_01,5.004825547327808,5.004825547327808,0,0,1,0.625603193415976,0.625603193415976
3,19,scen_01,6.922655470383258,6.922655470383258,0,0,1,0.8653319337979073,0.8653319337979073
3,20,scen_01,6.033295872668622,6.033295872668622,0,0,1,0.7541619840835777,0.7541619840835777
3,21,scen_01,4.476109615691378,4.476109615691378,0,0,1,0.5595137019614222,0.5595137019614222
3,22,scen_01,4.904785705870179,4.904785705870179,0,0,1,0.6130982132337723,0.6130982132337723
3,23,scen_01,3.8964118240418673,3.8964118240418677,0,0,1,0.4870514780052334,0.48705147800523346
4,0,scen_01,5.878358852682127,5.878358852682127,0,0,1,0.7347948565852659,0.7347948565852659
4,1,scen_01,6.680724355393758,6.6807243553937585,0,0,1,0.8350905444242197,0.8350905444242198
4,2,scen_01,3.954866968724247,3.954866968724247,0,0,1,0.4943583710905309,0.4943583710905309
4,3,scen_01,7.664959986642858,7.664959986642858,0,0,1,0.9581199983303572,0.9581199983303572
4,4,scen_01,2.5777502061716273,2.5777502061716273,0,0,1,0.3222187757714534,0.3222187757714534
4,5,scen_01,4.461666978225731,4.461666978225731,0,0,1,0.5577083722782163,0.5577083722782163
4,6,scen_01,5.728105184266069,5.728105184266069,0,0,1,0.7160131480332587,0.7160131480332587
4,7,scen_01,6.631817842174861,6.631817842174861,0,0,1,0.8289772302718577,0.8289772302718577
4,8,scen_01,7.140618460859502,7.140618460859502,0,0,1,0.8925773076074377,0.8925773076074377
4,9,scen_01,4.82806208434491,4.828062084344909,0,0,1,0.6035077605431137,0.6035077605431136
4,10,scen_01,4.046923569049679,4.046923569049679,0,0,1,0.5058654461312099,0.5058654461312099
4,11,scen_01,5.737734666358562,5.737734666358562,0,0,1,0.7172168332948202,0.7172168332948202
4,12,scen_01,5.006815736242118,5.006815736242118,0,0,1,0.6258519670302648,0.6258519670302648
4,13,scen_01,6.508490991384596,6.508490991384596,0,0,1,0.8135613739230745,0.8135613739230745
4,14,scen_01,5.218209779756181,5.218209779756181,0,0,1,0.6522762224695227,0.6522762224695227
4,15,scen_01,5.603538592004339,5.603538592004339,0,0,1,0.7004423240005424,0.7004423240005424
4,16,scen_01,7.6911398896489604,7.6911398896489604,0,0,1,0.9613924862061201,0.9613924862061201
4,17,scen_01,6.258316840307851,6.258316840307851,0,0,1,0.7822896050384813,0.7822896050384813
4,18,scen_01,4.1679705301593675,4.1679705301593675,0,0,1,0.5209963162699209,0.5209963162699209
4,19,scen_01,6.906842995719108,6.906842995719108,0,0,1,0.8633553744648885,0.8633553744648885
4,20,scen_01,7.164145888351259,7.164145888351259,0,0,1,0.8955182360439073,0.8955182360439073
4,21,scen_01,7.965297141434583,7.965297141434583,0,0,1,0.9956621426793228,0.9956621426793228
4,22,scen_01,6.88047430867462,6.88047430867462,0,0,1,0.8600592885843275,0.8600592885843275
4,23,scen_01,6.7021576925002515,6.702157692500252,0,0,1,0.8377697115625314,0.8377697115625315
5,0,scen_01,0.0,0.0,0,0,0,0.0,0.0
5,1,scen_01,0.0,0.0,0,0,0,0.0,0.0
5,2,scen_01,0.0,0.0,0,0,0,0.0,0.0
5,3,scen_01,0.0,0.0,0,0,0,0.0,0.0
5,4,scen_01,0.0,0.0,0,0,0,0.0,0.0
5,5,scen_01,0.0,0.0,0,0,0,0.0,0.0
5,6,scen_01,0.0,0.0,0,0,0,0.0,0.0
5,7,scen_01,0.0,0.0,0,0,0,0.0,0.0
5,8,scen_01,0.0,0.0,0,0,0,0.0,0.0
5,9,scen_01,0.0,0.0,0,0,0,0.0,0.0
5,10,scen_01,0.0,0.0,0,0,0,0.0,0.0
5,11,scen_01,0.0,0.0,0,0,0,0.0,0.0
5,12,scen_01,0.0,0.0,0,0,0,0.0,0.0
5,13,scen_01,0.0,0.0,0,0,0,0.0,0.0
5,14,scen_01,0.0,0.0,0,0,0,0.0,0.0
5,15,scen_01,0.0,0.0,0,0,0,0.0,0.0
5,16,scen_01,0.0,0.0,0,0,0,0.0,0.0
5,17,scen_01,0.0,0.0,0,0,0,0.0,0.0
5,18,scen_01,0.0,0.0,0,0,0,0.0,0.0
5,19,scen_01,0.0,0.0,0,0,0,0.0,0.0
5,20,scen_01,0.0,0.0,0,0,0,0.0,0.0
5,21,scen_01,0.0,0.0,0,0,0,0.0,0.0
5,22,scen_01,0.0,0.0,0,0,0,0.0,0.0
5,23,scen_01,0.0,0.0,0,0,0,0.0,0.0
6,0,scen_01,0.0,0.0,0,0,0,0.0,0.0
6,1,scen_01,0.0,0.0,0,0,0,0.0,0.0
6,2,scen_01,0.0,0.0,0,0,0,0.0,0.0
6,3,scen_01,0.0,0.0,0,0,0,0.0,0.0
6,4,scen_01,0.0,0.0,0,0,0,0.0,0.0
6,5,scen_01,0.0,0.0,0,0,0,0.0,0.0
6,6,scen_01,0.0,0.0,0,0,0,0.0,0.0
6,7,scen_01,0.0,0.0,0,0,0,0.0,0.0
