scenario,time,cluster_load,cluster_committed_load,active_servers,cluster_overbooking_ratio
scen_01,0,23.419096448189983,27.97479546881382,5,0.6993698867203455
scen_01,1,22.58016379230936,27.244900520831248,5,0.6811225130207812
scen_01,2,21.940355165589615,27.027045153562646,5,0.6756761288390661
scen_01,3,20.641794559882896,25.170790694746227,5,0.6292697673686557
scen_01,4,25.86449120243471,25.86449120243471,5,0.6466122800608678
scen_01,5,25.596633238721097,25.596633238721097,5,0.6399158309680274
scen_01,6,26.57367216513144,26.57367216513144,5,0.664341804128286
scen_01,7,22.3770678542821,22.3770678542821,5,0.5594266963570524
scen_01,8,27.633462645941012,27.633462645941016,5,0.6908365661485254
scen_01,9,24.118297238877794,24.118297238877794,5,0.6029574309719449
scen_01,10,29.194960543478928,29.194960543478928,5,0.7298740135869732
scen_01,11,27.584081323878756,27.584081323878756,5,0.6896020330969689
scen_01,12,26.715873551550125,26.715873551550125,5,0.6678968387887532
scen_01,13,26.089892897330436,26.089892897330436,5,0.6522473224332609
scen_01,14,26.31039538981213,26.31039538981213,5,0.6577598847453032
scen_01,15,27.31533207581007,27.31533207581007,5,0.6828833018952517
scen_01,16,23.97528543441672,23.97528543441672,5,0.599382135860418
scen_01,17,29.542821458120084,29.542821458120084,5,0.7385705364530021
scen_01,18,27.28264388905466,27.28264388905466,5,0.6820660972263666
scen_01,19,25.691784477233472,25.691784477233472,5,0.6422946119308368
scen_01,20,22.944379303025087,22.944379303025087,5,0.5736094825756272
scen_01,21,25.777936404954605,25.777936404954605,5,0.6444484101238651
scen_01,22,20.60682666700298,20.60682666700298,5,0.5151706666750745
scen_01,23,24.00741072145434,24.00741072145434,5,0.6001852680363585
scen_02,0,19.241897201398203,24.353368521202487,5,0.6088342130300621
scen_02,1,19.690205154336073,25.30392466578613,5,0.6325981166446533
scen_02,2,19.694557414936966,24.494741747433068,5,0.6123685436858267
scen_02,3,19.106104860538096,23.550774901305083,5,0.5887693725326271
scen_02,4,26.258791219059905,26.258791219059905,5,0.6564697804764976
scen_02,5,25.09634062936661,25.09634062936661,5,0.6274085157341652
scen_02,6,26.20281550893745,26.20281550893745,5,0.6550703877234363
scen_02,7,26.890836251860414,26.890836251860417,5,0.6722709062965104
scen_02,8,25.533622545009717,25.533622545009717,5,0.6383405636252429
scen_02,9,24.482272292115425,24.482272292115425,5,0.6120568073028856
scen_02,10,25.457497451034367,25.457497451034364,5,0.6364374362758591
scen_02,11,25.917379144724855,25.917379144724855,5,0.6479344786181214
scen_02,12,24.50055698831295,24.50055698831295,5,0.6125139247078237
scen_02,13,26.48040757224372,26.48040757224372,5,0.662010189306093
scen_02,14,22.568364545971935,22.568364545971935,5,0.5642091136492984
scen_02,15,20.134450841344545,20.134450841344545,5,0.5033612710336136
scen_02,16,27.723596337792152,27.723596337792152,5,0.6930899084448038
scen_02,17,27.93002016926447,27.93002016926447,5,0.6982505042316117
scen_02,18,28.213285335596602,28.213285335596602,5,0.7053321333899151
scen_02,19,24.450075751432372,24.450075751432372,5,0.6112518937858094
scen_02,20,27.38670240736973,27.386702407369732,5,0.6846675601842434
scen_02,21,26.063276431084294,26.06327643108429,5,0.6515819107771073
scen_02,22,24.568855961276505,24.568855961276505,5,0.6142213990319126
scen_02,23,27.712319939934766,27.712319939934766,5,0.6928079984983692
scen_03,0,25.964640768146722,25.964640768146722,5,0.649116019203668
scen_03,1,25.90685188282616,25.90685188282616,5,0.647671297070654
scen_03,2,23.46866188555044,23.46866188555044,5,0.586716547138761
scen_03,3,25.86954248228141,25.86954248228141,5,0.6467385620570353
scen_03,4,23.72405453053442,23.724054530534424,5,0.5931013632633606
scen_03,5,23.262122365802906,23.262122365802906,5,0.5815530591450726
scen_03,6,26.017377975846184,26.017377975846184,5,0.6504344493961546
scen_03,7,23.718445701506965,23.718445701506965,5,0.5929611425376742
scen_03,8,26.543871129867142,26.54387112986714,5,0.6635967782466785
scen_03,9,27.488288920614316,27.488288920614316,5,0.6872072230153579
scen_03,10,24.330481963975966,24.330481963975966,5,0.6082620490993992
scen_03,11,27.939004636128054,27.939004636128054,5,0.6984751159032013
scen_03,12,25.21261555929647,25.21261555929647,5,0.6303153889824118
scen_03,13,26.970237019991316,26.970237019991313,5,0.6742559254997829
scen_03,14,28.139389922468123,28.139389922468123,5,0.703484748061703
scen_03,15,23.004168485791162,23.004168485791162,5,0.575104212144779
scen_03,16,24.735893604946618,24.735893604946618,5,0.6183973401236654
scen_03,17,23.346264556370397,23.346264556370393,5,0.5836566139092598
scen_03,18,24.51628072870235,24.51628072870235,5,0.6129070182175587
scen_03,19,25.713965647939432,25.713965647939432,5,0.6428491411984858
scen_03,20,25.064042344342745,25.064042344342745,5,0.6266010586085686
scen_03,21,27.10906905059374,27.10906905059374,5,0.6777267262648434
scen_03,22,27.576257606651517,27.576257606651517,5,0.6894064401662879
scen_03,23,26.930579178045043,26.930579178045043,5,0.6732644794511261
scen_04,0,25.93408411031063,25.93408411031063,5,0.6483521027577657
scen_04,1,26.009046415448164,26.009046415448168,5,0.6502261603862042
scen_04,2,25.760423547521203,25.7604235475212,5,0.64401058868803
scen_04,3,26.55698887759762,26.55698887759762,5,0.6639247219399406
scen_04,4,25.206580258355718,25.206580258355718,5,0.630164506458893
scen_04,5,26.48319803972924,26.48319803972924,5,0.6620799509932309
scen_04,6,25.230528061583605,25.230528061583605,5,0.6307632015395901
scen_04,7,25.724981682639356,25.724981682639353,5,0.6431245420659838
scen_04,8,27.347917313415138,27.347917313415138,5,0.6836979328353785
scen_04,9,23.77316726961845,23.77316726961845,5,0.5943291817404612
scen_04,10,24.895877151748017,24.895877151748017,5,0.6223969287937005
scen_04,11,29.220681871014843,29.220681871014843,5,0.7305170467753711
scen_04,12,23.29671661311809,23.29671661311809,5,0.5824179153279523
scen_04,13,25.96405544625611,25.96405544625611,5,0.6491013861564028
scen_04,14,27.48219827519581,27.48219827519581,5,0.6870549568798953
scen_04,15,24.5494104056207,24.549410405620705,5,0.6137352601405176
scen_04,16,26.803592157616148,26.803592157616144,5,0.6700898039404036
scen_04,17,25.154019100797377,25.154019100797377,5,0.6288504775199344
scen_04,18,27.229364248059735,27.229364248059735,5,0.6807341062014933
scen_04,19,24.60501346854154,24.60501346854154,5,0.6151253367135385
scen_04,20,23.166540108158728,23.166540108158728,5,0.5791635027039682
scen_04,21,25.576169996239955,25.576169996239955,5,0.6394042499059989
scen_04,22,27.69804695116816,27.698046951168163,5,0.6924511737792041
scen_04,23,24.15231768627478,24.15231768627478,5,0.6038079421568695
scen_05,0,26.624988443395694,26.624988443395694,5,0.6656247110848923
scen_05,1,24.148987339486254,24.148987339486254,5,0.6037246834871564
scen_05,2,24.041646738258304,24.041646738258308,5,0.6010411684564577
scen_05,3,24.680058147196057,24.680058147196057,5,0.6170014536799014
scen_05,4,25.674304585420646,25.674304585420646,5,0.6418576146355162
scen_05,5,24.600436171628875,24.600436171628875,5,0.6150109042907219
scen_05,6,26.284415328916733,26.284415328916733,5,0.6571103832229184
scen_05,7,23.91744073206813,23.91744073206813,5,0.5979360183017033
scen_05,8,26.8149338795963,26.8149338795963,5,0.6703733469899075
scen_05,9,22.80380830881158,22.80380830881158,5,0.5700952077202894
scen_05,10,27.457105534946216,27.457105534946216,5,0.6864276383736554
scen_05,11,26.7996090627656,26.7996090627656,5,0.66999022656914
scen_05,12,24.95793715205045,24.95793715205045,5,0.6239484288012613
scen_05,13,22.46790675185119,22.46790675185119,5,0.5616976687962797
scen_05,14,23.92502257410287,23.925022574102872,5,0.5981255643525718
scen_05,15,24.42389256918682,24.42389256918682,5,0.6105973142296705
scen_05,16,27.155516247981684,27.155516247981684,5,0.6788879061995421
scen_05,17,22.831436093128602,22.831436093128602,5,0.570785902328215
scen_05,18,23.613149595136235,23.613149595136235,5,0.5903287398784058
scen_05,19,24.82668689456398,24.826686894563977,5,0.6206671723640994
scen_05,20,26.534707759063302,26.534707759063302,5,0.6633676939765826
scen_05,21,27.38644759692174,27.38644759692174,5,0.6846611899230435
scen_05,22,24.842355913486614,24.842355913486614,5,0.6210588978371654
scen_05,23,26.748805752703355,26.748805752703355,5,0.6687201438175838
scen_06,0,27.272479601996665,27.272479601996665,5,0.6818119900499167
scen_06,1,26.159472210576293,26.159472210576293,5,0.6539868052644073
scen_06,2,25.453462106634916,25.453462106634916,5,0.6363365526658729
scen_06,3,26.13024385493343,26.130243854933433,5,0.6532560963733358
scen_06,4,22.18187382853819,22.18187382853819,5,0.5545468457134548
scen_06,5,27.210229392454686,27.210229392454686,5,0.6802557348113671
scen_06,6,24.95028618038873,24.95028618038873,5,0.6237571545097182
scen_06,7,25.616046286551704,25.6160462865517,5,0.6404011571637925
scen_06,8,26.186814100220325,26.186814100220325,5,0.6546703525055081
scen_06,9,23.481718121418933,23.48171812141893,5,0.5870429530354733
scen_06,10,29.080771440740143,29.080771440740143,5,0.7270192860185036
scen_06,11,24.593021771914856,24.593021771914856,5,0.6148255442978714
scen_06,12,27.849685268734806,27.849685268734802,5,0.69624213171837
scen_06,13,26.35311001365382,26.35311001365382,5,0.6588277503413454
scen_06,14,25.722556740240407,25.722556740240407,5,0.6430639185060102
scen_06,15,19.39544837394027,19.39544837394027,5,0.48488620934850674
scen_06,16,23.6742077071489,23.674207707148902,5,0.5918551926787226
scen_06,17,25.567108731626995,25.567108731626995,5,0.6391777182906748
scen_06,18,25.15461373383986,25.15461373383986,5,0.6288653433459965
scen_06,19,25.929356561240038,25.929356561240034,5,0.6482339140310008
scen_06,20,21.159827939111274,21.159827939111274,5,0.5289956984777818
scen_06,21,22.480794030213183,22.480794030213183,5,0.5620198507553296
scen_06,22,20.470147539512197,20.470147539512197,5,0.5117536884878049
scen_06,23,25.79652106802824,25.796521068028238,5,0.6449130267007059
