server,time,scenario,load,committed_load,gamma,phi,u,realized_utilization,overbooking_ratio
0,0,scen_01,4.718018529023848,4.718018529023848,0,0,1,0.589752316127981,0.589752316127981
0,1,scen_01,1.722218898057511,1.722218898057511,0,0,1,0.21527736225718888,0.21527736225718888
0,2,scen_01,3.3801273732201462,3.3801273732201462,0,0,1,0.4225159216525183,0.4225159216525183
0,3,scen_01,2.673373563461999,2.673373563461999,0,0,1,0.3341716954327499,0.3341716954327499
0,4,scen_01,3.441204237635361,3.441204237635361,0,0,1,0.43015052970442014,0.43015052970442014
0,5,scen_01,7.275920926621676,7.2759209266216756,0,0,1,0.9094901158277096,0.9094901158277094
0,6,scen_01,4.8803709451112995,4.8803709451112995,0,0,1,0.6100463681389124,0.6100463681389124
0,7,scen_01,4.078732892061543,4.078732892061543,0,0,1,0.5098416115076929,0.5098416115076929
0,8,scen_01,3.185331789428684,3.1853317894286843,0,0,1,0.3981664736785855,0.39816647367858554
0,9,scen_01,6.365112833684193,6.365112833684193,0,0,1,0.7956391042105241,0.7956391042105241
0,10,scen_01,7.677122307660335,7.677122307660336,0,0,1,0.9596402884575419,0.959640288457542
0,11,scen_01,7.323882180902439,7.32388218090244,0,0,1,0.9154852726128049,0.915485272612805
0,12,scen_01,7.316479449286963,7.3164794492869625,0,0,1,0.9145599311608704,0.9145599311608703
0,13,scen_01,6.85527639344765,6.85527639344765,0,0,1,0.8569095491809563,0.8569095491809563
0,14,scen_01,6.577337656778051,6.57733765677805,0,0,1,0.8221672070972563,0.8221672070972562
0,15,scen_01,5.990623471975678,5.990623471975678,0,0,1,0.7488279339969598,0.7488279339969598
0,16,scen_01,7.2206790825143194,7.2206790825143194,0,0,1,0.9025848853142899,0.9025848853142899
0,17,scen_01,5.8127536723275774,5.8127536723275774,0,0,1,0.7265942090409472,0.7265942090409472
0,18,scen_01,6.910151695239136,6.910151695239136,0,0,1,0.863768961904892,0.863768961904892
0,19,scen_01,6.55558398063874,6.5555839806387395,0,0,1,0.8194479975798425,0.8194479975798424
0,20,scen_01,5.034697377483456,5.034697377483456,0,0,1,0.629337172185432,0.629337172185432
0,21,scen_01,5.707468535541511,5.707468535541512,0,0,1,0.7134335669426889,0.713433566942689
0,22,scen_01,5.948703496666504,5.948703496666504,0,0,1,0.743587937083313,0.743587937083313
0,23,scen_01,7.529744929808461,7.52974492980846,0,0,1,0.9412181162260577,0.9412181162260576
1,0,scen_01,5.2476061927024045,5.2476061927024045,0,0,1,0.6559507740878006,0.6559507740878006
1,1,scen_01,5.459561045039279,5.459561045039279,0,0,1,0.6824451306299099,0.6824451306299099
1,2,scen_01,6.130233006027977,6.130233006027977,0,0,1,0.7662791257534971,0.7662791257534971
1,3,scen_01,6.281376711563144,6.281376711563144,0,0,1,0.785172088945393,0.785172088945393
1,4,scen_01,6.080614510881647,6.080614510881646,0,0,1,0.7600768138602059,0.7600768138602058
1,5,scen_01,6.820389152979776,6.820389152979776,0,0,1,0.852548644122472,0.852548644122472
1,6,scen_01,7.860693954766764,7.860693954766764,0,0,1,0.9825867443458455,0.9825867443458455
1,7,scen_01,7.340154355937292,7.340154355937292,0,0,1,0.9175192944921615,0.9175192944921615
1,8,scen_01,6.3910043259550475,6.3910043259550475,0,0,1,0.7988755407443809,0.7988755407443809
1,9,scen_01,7.96932278704514,7.969322787045141,0,0,1,0.9961653483806425,0.9961653483806426
1,10,scen_01,4.6544503432024165,4.654450343202416,0,0,1,0.5818062929003021,0.581806292900302
1,11,scen_01,7.888311000886184,7.888311000886184,0,0,1,0.986038875110773,0.986038875110773
1,12,scen_01,6.600077659814753,6.600077659814753,0,0,1,0.8250097074768441,0.8250097074768441
1,13,scen_01,7.289136391406784,7.289136391406784,0,0,1,0.911142048925848,0.911142048925848
1,14,scen_01,6.358364809862674,6.358364809862675,0,0,1,0.7947956012328342,0.7947956012328343
1,15,scen_01,7.293297685150328,7.293297685150328,0,0,1,0.911662210643791,0.911662210643791
1,16,scen_01,5.656502808250642,5.656502808250641,0,0,1,0.7070628510313303,0.7070628510313302
1,17,scen_01,5.255970501911477,5.255970501911477,0,0,1,0.6569963127389347,0.6569963127389347
1,18,scen_01,6.800262362353503,6.800262362353504,0,0,1,0.8500327952941878,0.850032795294188
1,19,scen_01,7.69969583062134,7.69969583062134,0,0,1,0.9624619788276675,0.9624619788276675
1,20,scen_01,7.039773190651976,7.039773190651977,0,0,1,0.879971648831497,0.8799716488314971
1,21,scen_01,7.030744674270846,7.030744674270845,0,0,1,0.8788430842838557,0.8788430842838556
1,22,scen_01,3.110350377853408,3.1103503778534076,0,0,1,0.388793797231676,0.38879379723167595
1,23,scen_01,4.822185558718871,4.822185558718871,0,0,1,0.6027731948398589,0.6027731948398589
2,0,scen_01,6.279300901423635,6.2793009014236345,0,0,1,0.7849126126779544,0.7849126126779543
2,1,scen_01,7.153829605105434,7.153829605105434,0,0,1,0.8942287006381793,0.8942287006381793
2,2,scen_01,6.525202463169357,6.525202463169357,0,0,1,0.8156503078961697,0.8156503078961697
2,3,scen_01,6.927966561319542,6.927966561319542,0,0,1,0.8659958201649427,0.8659958201649427
2,4,scen_01,6.745708221781018,6.745708221781017,0,0,1,0.8432135277226273,0.8432135277226271
2,5,scen_01,7.497977062005996,7.497977062005996,0,0,1,0.9372471327507494,0.9372471327507494
2,6,scen_01,5.981222349931992,5.9812223499319925,0,0,1,0.747652793741499,0.7476527937414991
2,7,scen_01,5.4442441771889065,5.4442441771889065,0,0,1,0.6805305221486133,0.6805305221486133
2,8,scen_01,4.772650894438494,4.772650894438494,0,0,1,0.5965813618048118,0.5965813618048118
2,9,scen_01,5.35292624373556,5.352926243735561,0,0,1,0.669115780466945,0.6691157804669451
2,10,scen_01,5.897622660780197,5.897622660780198,0,0,1,0.7372028325975246,0.7372028325975247
2,11,scen_01,6.670943295374994,6.670943295374994,0,0,1,0.8338679119218743,0.8338679119218743
2,12,scen_01,7.680524328436536,7.680524328436537,0,0,1,0.960065541054567,0.9600655410545671
2,13,scen_01,7.160968799250211,7.160968799250211,0,0,1,0.8951210999062764,0.8951210999062764
2,14,scen_01,6.983804663584522,6.983804663584522,0,0,1,0.8729755829480652,0.8729755829480652
2,15,scen_01,6.240683582728497,6.240683582728497,0,0,1,0.7800854478410622,0.7800854478410622
2,16,scen_01,6.067370304042763,6.067370304042764,0,0,1,0.7584212880053454,0.7584212880053455
2,17,scen_01,6.522070460999685,6.522070460999685,0,0,1,0.8152588076249606,0.8152588076249606
2,18,scen_01,7.699916635633169,7.699916635633169,0,0,1,0.9624895794541461,0.9624895794541461
2,19,scen_01,6.664246589570507,6.6642465895705065,0,0,1,0.8330308236963134,0.8330308236963133
2,20,scen_01,5.874824047625598,5.874824047625598,0,0,1,0.7343530059531997,0.7343530059531997
2,21,scen_01,3.688287462540838,3.688287462540838,0,0,1,0.46103593281760474,0.46103593281760474
2,22,scen_01,5.569075514547775,5.569075514547775,0,0,1,0.6961344393184719,0.6961344393184719
2,23,scen_01,5.127417634958065,5.127417634958065,0,0,1,0.6409272043697581,0.6409272043697581
3,0,scen_01,4.588357984087413,4.588357984087414,0,0,1,0.5735447480109266,0.5735447480109267
3,1,scen_01,5.906189023040335,5.906189023040335,0,0,1,0.7382736278800419,0.7382736278800419
3,2,scen_01,4.619250272740264,4.619250272740264,0,0,1,0.577406284092533,0.577406284092533
3,3,scen_01,6.952081985174821,6.95208198517482,0,0,1,0.8690102481468526,0.8690102481468525
3,4,scen_01,5.30676327484087,5.30676327484087,0,0,1,0.6633454093551088,0.6633454093551088
3,5,scen_01,6.3079042364297395,6.3079042364297395,0,0,1,0.7884880295537174,0.7884880295537174
3,6,scen_01,5.907763027840925,5.907763027840926,0,0,1,0.7384703784801157,0.7384703784801158
3,7,scen_01,5.283590450666828,5.283590450666828,0,0,1,0.6604488063333535,0.6604488063333535
3,8,scen_01,5.8991431258199585,5.8991431258199585,0,0,1,0.7373928907274948,0.7373928907274948
3,9,scen_01,7.344523824089466,7.344523824089465,0,0,1,0.9180654780111832,0.9180654780111831
3,10,scen_01,5.357894660222735,5.357894660222735,0,0,1,0.6697368325278419,0.6697368325278419
3,11,scen_01,7.311071385038813,7.3110713850388125,0,0,1,0.9138839231298517,0.9138839231298516
3,12,scen_01,7.993702599620725,7.993702599620725,0,0,1,0.9992128249525907,0.9992128249525907
3,13,scen_01,5.888596443474533,5.888596443474533,0,0,1,0.7360745554343167,0.7360745554343167
