vm_id,time,min_cpu,avg_cpu,max_cpu,vCPU,source_vm_category,min_core_usage,avg_core_usage,max_core_usage,workload_id,workload_type,selection_score,start_time,end_time
CAH1SuMH7zOLHIIow6OBLnVZ0b7RrbjSRmciEiqp7Dg8xDZDsRta3Lyaw3RfbZ5s,0,1.5739878906196694,4.185621949969347,55.22071292187233,4,Delay-insensitive,0.0629595156247867,0.1674248779987738,2.208828516874893,bj_00,batch,3.4003189885723155,0,23
CAH1SuMH7zOLHIIow6OBLnVZ0b7RrbjSRmciEiqp7Dg8xDZDsRta3Lyaw3RfbZ5s,1,1.5917183109105149,3.622519530564944,49.828705865574086,4,Delay-insensitive,0.0636687324364206,0.1449007812225977,1.9931482346229636,bj_00,batch,3.4003189885723155,0,23
CAH1SuMH7zOLHIIow6OBLnVZ0b7RrbjSRmciEiqp7Dg8xDZDsRta3Lyaw3RfbZ5s,2,1.6342493888313627,3.362884478887711,48.32684942478847,4,Delay-insensitive,0.0653699755532545,0.1345153791555084,1.9330739769915388,bj_00,batch,3.4003189885723155,0,23
CAH1SuMH7zOLHIIow6OBLnVZ0b7RrbjSRmciEiqp7Dg8xDZDsRta3Lyaw3RfbZ5s,3,1.4761554377676662,3.120686694063057,47.30499104894998,4,Delay-insensitive,0.0590462175107066,0.1248274677625222,1.8921996419579992,bj_00,batch,3.4003189885723155,0,23
CAH1SuMH7zOLHIIow6OBLnVZ0b7RrbjSRmciEiqp7Dg8xDZDsRta3Lyaw3RfbZ5s,4,1.3959058230454524,3.279173782099545,49.58999878767473,4,Delay-insensitive,0.055836232921818,0.1311669512839818,1.983599951506989,bj_00,batch,3.4003189885723155,0,23
CAH1SuMH7zOLHIIow6OBLnVZ0b7RrbjSRmciEiqp7Dg8xDZDsRta3Lyaw3RfbZ5s,5,1.4129659391689953,3.232206289544788,49.03240633905288,4,Delay-insensitive,0.0565186375667598,0.1292882515817915,1.9612962535621152,bj_00,batch,3.4003189885723155,0,23
CAH1SuMH7zOLHIIow6OBLnVZ0b7RrbjSRmciEiqp7Dg8xDZDsRta3Lyaw3RfbZ5s,6,1.34094539057756,3.250976858982621,48.57592940185436,4,Delay-insensitive,0.0536378156231023,0.1300390743593048,1.9430371760741745,bj_00,batch,3.4003189885723155,0,23
CAH1SuMH7zOLHIIow6OBLnVZ0b7RrbjSRmciEiqp7Dg8xDZDsRta3Lyaw3RfbZ5s,7,1.3804863571159391,3.2342904614892465,45.39971514705967,4,Delay-insensitive,0.0552194542846375,0.1293716184595698,1.8159886058823869,bj_00,batch,3.4003189885723155,0,23
CAH1SuMH7zOLHIIow6OBLnVZ0b7RrbjSRmciEiqp7Dg8xDZDsRta3Lyaw3RfbZ5s,8,1.369742077989096,3.252362062298003,41.65645806407804,4,Delay-insensitive,0.0547896831195638,0.1300944824919201,1.6662583225631216,bj_00,batch,3.4003189885723155,0,23
CAH1SuMH7zOLHIIow6OBLnVZ0b7RrbjSRmciEiqp7Dg8xDZDsRta3Lyaw3RfbZ5s,9,1.456182971869932,14.859317171860404,86.97435269087214,4,Delay-insensitive,0.0582473188747972,0.5943726868744161,3.478974107634885,bj_00,batch,3.4003189885723155,0,23
CAH1SuMH7zOLHIIow6OBLnVZ0b7RrbjSRmciEiqp7Dg8xDZDsRta3Lyaw3RfbZ5s,10,1.5041674826811229,3.0875988824096834,49.92892770965303,4,Delay-insensitive,0.0601666993072449,0.1235039552963873,1.9971571083861213,bj_00,batch,3.4003189885723155,0,23
CAH1SuMH7zOLHIIow6OBLnVZ0b7RrbjSRmciEiqp7Dg8xDZDsRta3Lyaw3RfbZ5s,11,1.4870114988717007,36.39309487127592,95.3379136871236,4,Delay-insensitive,0.059480459954868,1.4557237948510369,3.813516547484944,bj_00,batch,3.4003189885723155,0,23
CAH1SuMH7zOLHIIow6OBLnVZ0b7RrbjSRmciEiqp7Dg8xDZDsRta3Lyaw3RfbZ5s,12,42.05781250399373,55.4894502561475,80.90792053184212,4,Delay-insensitive,1.6823125001597492,2.2195780102459,3.236316821273685,bj_00,batch,3.4003189885723155,0,23
CAH1SuMH7zOLHIIow6OBLnVZ0b7RrbjSRmciEiqp7Dg8xDZDsRta3Lyaw3RfbZ5s,13,46.30951836189663,57.30676321646127,71.95546466034061,4,Delay-insensitive,1.8523807344758647,2.2922705286584506,2.8782185864136243,bj_00,batch,3.4003189885723155,0,23
CAH1SuMH7zOLHIIow6OBLnVZ0b7RrbjSRmciEiqp7Dg8xDZDsRta3Lyaw3RfbZ5s,14,47.53691360618607,61.17349629252698,75.88577394712021,4,Delay-insensitive,1.9014765442474428,2.4469398517010794,3.0354309578848087,bj_00,batch,3.4003189885723155,0,23
CAH1SuMH7zOLHIIow6OBLnVZ0b7RrbjSRmciEiqp7Dg8xDZDsRta3Lyaw3RfbZ5s,15,47.708070526969166,59.9333390737869,72.0618955986088,4,Delay-insensitive,1.9083228210787664,2.397333562951476,2.882475823944352,bj_00,batch,3.4003189885723155,0,23
CAH1SuMH7zOLHIIow6OBLnVZ0b7RrbjSRmciEiqp7Dg8xDZDsRta3Lyaw3RfbZ5s,16,47.232766131653655,60.116697308780495,71.6780048715439,4,Delay-insensitive,1.889310645266146,2.40466789235122,2.8671201948617564,bj_00,batch,3.4003189885723155,0,23
CAH1SuMH7zOLHIIow6OBLnVZ0b7RrbjSRmciEiqp7Dg8xDZDsRta3Lyaw3RfbZ5s,17,43.901401652829314,59.02219956134363,72.9142797873798,4,Delay-insensitive,1.7560560661131726,2.360887982453745,2.916571191495192,bj_00,batch,3.4003189885723155,0,23
CAH1SuMH7zOLHIIow6OBLnVZ0b7RrbjSRmciEiqp7Dg8xDZDsRta3Lyaw3RfbZ5s,18,41.991006441712486,56.43515329820917,90.64071267146872,4,Delay-insensitive,1.6796402576684994,2.257406131928367,3.6256285068587495,bj_00,batch,3.4003189885723155,0,23
CAH1SuMH7zOLHIIow6OBLnVZ0b7RrbjSRmciEiqp7Dg8xDZDsRta3Lyaw3RfbZ5s,19,39.18989519288174,52.43117125292391,73.05264348612961,4,Delay-insensitive,1.5675958077152696,2.097246850116957,2.9221057394451844,bj_00,batch,3.4003189885723155,0,23
CAH1SuMH7zOLHIIow6OBLnVZ0b7RrbjSRmciEiqp7Dg8xDZDsRta3Lyaw3RfbZ5s,20,40.284031420271305,56.705440223018,84.93042232429502,4,Delay-insensitive,1.6113612568108522,2.26821760892072,3.3972168929718007,bj_00,batch,3.4003189885723155,0,23
CAH1SuMH7zOLHIIow6OBLnVZ0b7RrbjSRmciEiqp7Dg8xDZDsRta3Lyaw3RfbZ5s,21,37.85813283975424,54.77155735923335,81.75899725934774,4,Delay-insensitive,1.5143253135901693,2.190862294369334,3.2703598903739093,bj_00,batch,3.4003189885723155,0,23
CAH1SuMH7zOLHIIow6OBLnVZ0b7RrbjSRmciEiqp7Dg8xDZDsRta3Lyaw3RfbZ5s,22,1.4715069858062677,11.904102080314791,57.57957178914496,4,Delay-insensitive,0.0588602794322507,0.4761640832125916,2.3031828715657983,bj_00,batch,3.4003189885723155,0,23
CAH1SuMH7zOLHIIow6OBLnVZ0b7RrbjSRmciEiqp7Dg8xDZDsRta3Lyaw3RfbZ5s,23,1.4387923645452652,3.4147825828416063,53.24007566414383,4,Delay-insensitive,0.0575516945818106,0.1365913033136642,2.129603026565753,bj_00,batch,3.4003189885723155,0,23
z8no2RQyY5m5SWAw8eLxhzYKwg+FUe02/C2ouwQJtSQMBonZWsP/9BJ/Q8OCAN/j,0,1.3562451735143088,36.48904788520475,82.8136392746752,2,Delay-insensitive,0.0271249034702861,0.729780957704095,1.656272785493504,bj_01,batch,1.931988613501796,0,23
z8no2RQyY5m5SWAw8eLxhzYKwg+FUe02/C2ouwQJtSQMBonZWsP/9BJ/Q8OCAN/j,1,9.87223997081156,23.124602324034505,47.54132695843239,2,Delay-insensitive,0.1974447994162312,0.46249204648069,0.950826539168648,bj_01,batch,1.931988613501796,0,23
z8no2RQyY5m5SWAw8eLxhzYKwg+FUe02/C2ouwQJtSQMBonZWsP/9BJ/Q8OCAN/j,2,2.2245786123818427,13.06442974503399,49.30248712214159,2,Delay-insensitive,0.0444915722476368,0.2612885949006798,0.9860497424428318,bj_01,batch,1.931988613501796,0,23
z8no2RQyY5m5SWAw8eLxhzYKwg+FUe02/C2ouwQJtSQMBonZWsP/9BJ/Q8OCAN/j,3,2.7091528811177046,55.78112575284791,98.35180663244697,2,Delay-insensitive,0.054183057622354,1.1156225150569583,1.9670361326489396,bj_01,batch,1.931988613501796,0,23
z8no2RQyY5m5SWAw8eLxhzYKwg+FUe02/C2ouwQJtSQMBonZWsP/9BJ/Q8OCAN/j,4,16.107462627739082,72.0095471255334,98.0582696939128,2,Delay-insensitive,0.3221492525547816,1.440190942510668,1.961165393878256,bj_01,batch,1.931988613501796,0,23
z8no2RQyY5m5SWAw8eLxhzYKwg+FUe02/C2ouwQJtSQMBonZWsP/9BJ/Q8OCAN/j,5,3.4938885729134284,50.47008796443519,97.23550971685869,2,Delay-insensitive,0.0698777714582685,1.0094017592887037,1.9447101943371736,bj_01,batch,1.931988613501796,0,23
z8no2RQyY5m5SWAw8eLxhzYKwg+FUe02/C2ouwQJtSQMBonZWsP/9BJ/Q8OCAN/j,6,2.5696660560814126,57.23977821137178,97.9936984087963,2,Delay-insensitive,0.0513933211216282,1.1447955642274357,1.959873968175926,bj_01,batch,1.931988613501796,0,23
z8no2RQyY5m5SWAw8eLxhzYKwg+FUe02/C2ouwQJtSQMBonZWsP/9BJ/Q8OCAN/j,7,3.420483558598348,62.00420911537484,98.3595341982256,2,Delay-insensitive,0.0684096711719669,1.2400841823074968,1.967190683964512,bj_01,batch,1.931988613501796,0,23
z8no2RQyY5m5SWAw8eLxhzYKwg+FUe02/C2ouwQJtSQMBonZWsP/9BJ/Q8OCAN/j,8,19.5940743502941,66.88935581753407,98.0233456637429,2,Delay-insensitive,0.391881487005882,1.3377871163506814,1.960466913274858,bj_01,batch,1.931988613501796,0,23
z8no2RQyY5m5SWAw8eLxhzYKwg+FUe02/C2ouwQJtSQMBonZWsP/9BJ/Q8OCAN/j,9,12.552207583269578,69.63603471240947,97.85896840381535,2,Delay-insensitive,0.2510441516653915,1.3927206942481891,1.957179368076307,bj_01,batch,1.931988613501796,0,23
z8no2RQyY5m5SWAw8eLxhzYKwg+FUe02/C2ouwQJtSQMBonZWsP/9BJ/Q8OCAN/j,10,14.835241042746016,43.5661132054848,96.6062525966862,2,Delay-insensitive,0.2967048208549203,0.871322264109696,1.932125051933724,bj_01,batch,1.931988613501796,0,23
z8no2RQyY5m5SWAw8eLxhzYKwg+FUe02/C2ouwQJtSQMBonZWsP/9BJ/Q8OCAN/j,11,13.115002368831282,39.00525425906616,97.74710278134852,2,Delay-insensitive,0.2623000473766256,0.7801050851813233,1.9549420556269703,bj_01,batch,1.931988613501796,0,23
z8no2RQyY5m5SWAw8eLxhzYKwg+FUe02/C2ouwQJtSQMBonZWsP/9BJ/Q8OCAN/j,12,11.581335301137676,49.86618955278095,98.03199750908004,2,Delay-insensitive,0.2316267060227535,0.9973237910556192,1.9606399501816003,bj_01,batch,1.931988613501796,0,23
z8no2RQyY5m5SWAw8eLxhzYKwg+FUe02/C2ouwQJtSQMBonZWsP/9BJ/Q8OCAN/j,13,14.515775121918663,56.65147871944615,98.00983874233933,2,Delay-insensitive,0.2903155024383733,1.133029574388923,1.9601967748467863,bj_01,batch,1.931988613501796,0,23
z8no2RQyY5m5SWAw8eLxhzYKwg+FUe02/C2ouwQJtSQMBonZWsP/9BJ/Q8OCAN/j,14,12.825267076573072,31.506883041030992,53.71804423513374,2,Delay-insensitive,0.2565053415314614,0.6301376608206198,1.0743608847026749,bj_01,batch,1.931988613501796,0,23
z8no2RQyY5m5SWAw8eLxhzYKwg+FUe02/C2ouwQJtSQMBonZWsP/9BJ/Q8OCAN/j,15,14.003324439023148,62.81220521568096,98.107779404721,2,Delay-insensitive,0.280066488780463,1.256244104313619,1.96215558809442,bj_01,batch,1.931988613501796,0,23
z8no2RQyY5m5SWAw8eLxhzYKwg+FUe02/C2ouwQJtSQMBonZWsP/9BJ/Q8OCAN/j,16,11.162729964456185,60.61401318991307,97.8268511130788,2,Delay-insensitive,0.2232545992891237,1.2122802637982613,1.956537022261576,bj_01,batch,1.931988613501796,0,23
z8no2RQyY5m5SWAw8eLxhzYKwg+FUe02/C2ouwQJtSQMBonZWsP/9BJ/Q8OCAN/j,17,13.042023611486975,46.633062022994814,97.7809876500211,2,Delay-insensitive,0.2608404722297395,0.9326612404598964,1.955619753000422,bj_01,batch,1.931988613501796,0,23
z8no2RQyY5m5SWAw8eLxhzYKwg+FUe02/C2ouwQJtSQMBonZWsP/9BJ/Q8OCAN/j,18,12.5221246791585,64.3135184581316,98.2001523568252,2,Delay-insensitive,0.25044249358317,1.286270369162632,1.964003047136504,bj_01,batch,1.931988613501796,0,23
z8no2RQyY5m5SWAw8eLxhzYKwg+FUe02/C2ouwQJtSQMBonZWsP/9BJ/Q8OCAN/j,19,18.113120730318972,53.77006217521088,98.0870521235478,2,Delay-insensitive,0.3622624146063795,1.0754012435042175,1.961741042470956,bj_01,batch,1.931988613501796,0,23
z8no2RQyY5m5SWAw8eLxhzYKwg+FUe02/C2ouwQJtSQMBonZWsP/9BJ/Q8OCAN/j,20,15.736355704623003,33.68102412722387,62.6508020686317,2,Delay-insensitive,0.31472711409246,0.6736204825444774,1.253016041372634,bj_01,batch,1.931988613501796,0,23
z8no2RQyY5m5SWAw8eLxhzYKwg+FUe02/C2ouwQJtSQMBonZWsP/9BJ/Q8OCAN/j,21,17.746703244925232,36.44887201557517,76.2853734240967,2,Delay-insensitive,0.3549340648985046,0.7289774403115034,1.525707468481934,bj_01,batch,1.931988613501796,0,23
z8no2RQyY5m5SWAw8eLxhzYKwg+FUe02/C2ouwQJtSQMBonZWsP/9BJ/Q8OCAN/j,22,16.128840790534916,40.223028995270376,96.86202252798648,2,Delay-insensitive,0.3225768158106983,0.8044605799054075,1.9372404505597296,bj_01,batch,1.931988613501796,0,23
z8no2RQyY5m5SWAw8eLxhzYKwg+FUe02/C2ouwQJtSQMBonZWsP/9BJ/Q8OCAN/j,23,1.409661816468374,45.390655459606,98.0175890505916,2,Delay-insensitive,0.0281932363293674,0.90781310919212,1.960351781011832,bj_01,batch,1.931988613501796,0,23
EnIoxOJLTIuoH0MSUs5c53S9LBzh8PNh3Pzs75H8uRbv66uOoIYecu7LrBOxQC7g,0,15.86781937080318,86.18194713851413,99.34052770610644,4,Delay-insensitive,0.6347127748321272,3.447277885540565,3.973621108244257,bj_02,batch,4.940901559943817,0,23
EnIoxOJLTIuoH0MSUs5c53S9LBzh8PNh3Pzs75H8uRbv66uOoIYecu7LrBOxQC7g,1,86.22934912599112,97.48723555504614,99.28591787657864,4,Delay-insensitive,3.4491739650396447,3.8994894222018455,3.971436715063146,bj_02,batch,4.940901559943817,0,23
EnIoxOJLTIuoH0MSUs5c53S9LBzh8PNh3Pzs75H8uRbv66uOoIYecu7LrBOxQC7g,2,63.00577255928864,93.44343936597792,99.15665009137926,4,Delay-insensitive,2.5202309023715457,3.737737574639117,3.9662660036551705,bj_02,batch,4.940901559943817,0,23
EnIoxOJLTIuoH0MSUs5c53S9LBzh8PNh3Pzs75H8uRbv66uOoIYecu7LrBOxQC7g,3,70.86915182711762,95.5661753786277,99.21140754985475,4,Delay-insensitive,2.8347660730847046,3.822647015145108,3.968456301994191,bj_02,batch,4.940901559943817,0,23
EnIoxOJLTIuoH0MSUs5c53S9LBzh8PNh3Pzs75H8uRbv66uOoIYecu7LrBOxQC7g,4,95.04883114132856,98.6765541889464,99.36714771036928,4,Delay-insensitive,3.8019532456531424,3.947062167557856,3.974685908414771,bj_02,batch,4.940901559943817,0,23
