scenario,time,cluster_load,cluster_committed_load,active_servers,cluster_overbooking_ratio
scen_01,0,33.11733863983841,33.11733863983841,5,0.8279334659959602
scen_01,1,32.5552404185104,32.5552404185104,5,0.8138810104627601
scen_01,2,32.74052356951378,32.74052356951378,5,0.8185130892378446
scen_01,3,32.05512852651976,32.05512852651976,5,0.801378213162994
scen_01,4,28.603821464382776,28.603821464382776,5,0.7150955366095694
scen_01,5,23.083713225411557,23.083713225411557,5,0.5770928306352889
scen_01,6,26.259750348225133,26.259750348225133,5,0.6564937587056283
scen_01,7,28.872829339851833,28.872829339851833,5,0.7218207334962958
scen_01,8,26.805339750730102,26.805339750730106,5,0.6701334937682526
scen_01,9,27.640419963031775,27.640419963031775,5,0.6910104990757944
scen_01,10,26.28699465438269,26.28699465438269,5,0.6571748663595672
scen_01,11,26.25083039181649,26.25083039181649,5,0.6562707597954123
scen_01,12,33.0970226468018,33.0970226468018,5,0.8274255661700449
scen_01,13,34.23055517052929,34.23055517052929,5,0.8557638792632323
scen_01,14,29.16109343527779,29.16109343527779,5,0.7290273358819448
scen_01,15,25.176599124835164,25.176599124835164,5,0.6294149781208791
scen_01,16,32.68949850854883,32.68949850854883,5,0.8172374627137208
scen_01,17,32.59756025639102,32.59756025639102,5,0.8149390064097755
scen_01,18,30.488459035351518,30.48845903535152,5,0.762211475883788
scen_01,19,28.34437880878747,28.34437880878747,5,0.7086094702196868
scen_01,20,34.111554646652216,34.111554646652216,5,0.8527888661663054
scen_01,21,30.37470320064086,30.37470320064086,5,0.7593675800160214
scen_01,22,30.09226707950406,30.092267079504065,5,0.7523066769876017
scen_01,23,31.590804660171575,31.590804660171578,5,0.7897701165042894
scen_02,0,26.333217861734965,26.333217861734965,5,0.6583304465433741
scen_02,1,32.13920176267308,32.13920176267308,5,0.803480044066827
scen_02,2,31.886566271016882,31.886566271016886,5,0.7971641567754222
scen_02,3,31.362498530937664,31.362498530937668,5,0.7840624632734416
scen_02,4,29.463741401124352,29.463741401124352,5,0.7365935350281088
scen_02,5,28.268837078736034,28.268837078736034,5,0.7067209269684008
scen_02,6,28.507414081628227,28.50741408162823,5,0.7126853520407057
scen_02,7,29.793790272392734,29.793790272392734,5,0.7448447568098183
scen_02,8,27.46181347593698,27.46181347593698,5,0.6865453368984246
scen_02,9,28.33573571987861,28.335735719878606,5,0.7083933929969651
scen_02,10,26.790894563195355,26.790894563195355,5,0.6697723640798838
scen_02,11,27.198741676417562,27.198741676417562,5,0.6799685419104391
scen_02,12,32.10711452880499,32.10711452880499,5,0.8026778632201248
scen_02,13,34.59777536424261,34.59777536424261,5,0.8649443841060652
