scenario,time,cluster_load,cluster_committed_load,active_servers,cluster_overbooking_ratio
scen_01,0,22.893180152780232,27.448879173404066,6,0.571851649445918
scen_01,1,22.357328801713894,27.022065530235782,6,0.5629596985465788
scen_01,2,22.291715990243265,27.3784059782163,6,0.5703834578795063
scen_01,3,19.800751238186244,24.329747373049578,6,0.5068697369385329
scen_01,4,27.09515159843495,27.09515159843495,6,0.5644823249673948
scen_01,5,26.270767918329142,26.270767918329142,6,0.5473076649651905
scen_01,6,27.360827005264383,27.360827005264383,6,0.5700172292763414
scen_01,7,24.449518663720653,24.449518663720653,6,0.509364972160847
scen_01,8,27.52140382906652,27.52140382906652,6,0.5733625797722192
scen_01,9,22.447925701469885,22.447925701469885,6,0.4676651187806226
scen_01,10,28.49821523903683,28.49821523903683,6,0.593712817479934
scen_01,11,25.584633303327273,25.584633303327273,6,0.5330131938193182
scen_01,12,25.676177698774385,25.676177698774385,6,0.5349203687244664
scen_01,13,28.42302208861588,28.42302208861588,6,0.5921462935128309
scen_01,14,25.285643735472316,25.285643735472316,6,0.5267842444890066
scen_01,15,27.482910206146784,27.482910206146784,6,0.5725606292947246
scen_01,16,23.97528543441672,23.97528543441672,6,0.499485113217015
scen_01,17,29.542821458120084,29.542821458120084,6,0.6154754470441685
scen_01,18,27.28264388905466,27.28264388905466,6,0.5683884143553054
scen_01,19,25.85950364344942,25.85950364344942,6,0.5387396592385295
scen_01,20,23.443952847987752,23.443952847987752,6,0.4884156843330782
scen_01,21,25.777936404954605,25.777936404954605,6,0.5370403417698876
scen_01,22,20.60682666700298,20.60682666700298,6,0.4293088888958954
scen_01,23,23.85651493291354,23.85651493291354,6,0.4970107277690321
scen_02,0,19.72432374817055,24.83579506797484,6,0.5174123972494759
scen_02,1,20.192912485544305,25.80663199699436,6,0.5376381666040492
scen_02,2,20.43251657548157,25.232700907977677,6,0.5256812689162016
scen_02,3,19.84055636452316,24.285226405290143,6,0.505942216776878
scen_02,4,25.74187951114264,25.74187951114264,6,0.5362891564821383
scen_02,5,25.177191904745445,25.17719190474545,6,0.5245248313488635
scen_02,6,28.2634540097933,28.2634540097933,6,0.5888219585373604
scen_02,7,27.508039999613892,27.508039999613896,6,0.5730841666586228
scen_02,8,23.31244929173982,23.31244929173982,6,0.4856760269112463
scen_02,9,25.940453086742554,25.940453086742554,6,0.5404261059738033
scen_02,10,22.2105996136194,22.210599613619397,6,0.4627208252837374
scen_02,11,24.965327705520345,24.965327705520348,6,0.5201109938650073
scen_02,12,24.60557723969376,24.60557723969376,6,0.51261619249362
scen_02,13,26.000107790751613,26.000107790751613,6,0.5416689123073253
scen_02,14,24.075980941911585,24.075980941911588,6,0.5015829362898248
scen_02,15,20.081729313244008,20.081729313244008,6,0.4183693606925835
scen_02,16,27.723596337792152,27.723596337792152,6,0.5775749237040032
scen_02,17,27.93002016926447,27.93002016926447,6,0.5818754201930098
scen_02,18,28.213285335596602,28.213285335596602,6,0.5877767778249292
scen_02,19,24.572759725656397,24.572759725656397,6,0.5119324942845083
scen_02,20,27.517135605467,27.517135605467004,6,0.5732736584472292
scen_02,21,26.063276431084294,26.06327643108429,6,0.5429849256475894
scen_02,22,24.568855961276505,24.568855961276505,6,0.5118511658599272
scen_02,23,26.64220280656675,26.64220280656675,6,0.555045891803474
scen_03,0,26.403758613508067,26.403758613508067,6,0.5500783044480847
scen_03,1,26.688153212643392,26.688153212643392,6,0.5560031919300706
scen_03,2,25.708595565116664,25.708595565116667,6,0.5355957409399306
scen_03,3,23.232657224841343,23.232657224841343,6,0.48401369218419465
scen_03,4,23.221255316064337,23.221255316064344,6,0.48377615241800714
scen_03,5,24.201393654028664,24.201393654028664,6,0.5041957011255972
scen_03,6,25.402761292560303,25.402761292560303,6,0.5292241935950063
scen_03,7,23.01686205941548,23.01686205941548,6,0.47951795957115584
scen_03,8,28.177296021089436,28.177296021089436,6,0.5870270004393633
scen_03,9,26.65974994454395,26.659749944543954,6,0.555411457177999
scen_03,10,23.856286862182806,23.856286862182802,6,0.49700597629547505
scen_03,11,26.050467353009047,26.05046735300905,6,0.5427180698543552
scen_03,12,25.45410873956047,25.45410873956047,6,0.5302939320741765
scen_03,13,26.238566864675995,26.23856686467599,6,0.5466368096807498
scen_03,14,29.245454470895,29.245454470895005,6,0.6092803014769793
scen_03,15,24.01729629782794,24.01729629782794,6,0.5003603395380821
scen_03,16,24.735893604946618,24.735893604946618,6,0.5153311167697212
scen_03,17,23.346264556370397,23.346264556370393,6,0.48638051159104984
scen_03,18,24.51628072870235,24.51628072870235,6,0.5107558485146323
scen_03,19,25.840543641367237,25.840543641367237,6,0.5383446591951507
scen_03,20,25.516024456729912,25.516024456729912,6,0.5315838428485399
scen_03,21,27.10906905059374,27.10906905059374,6,0.5647722718873696
scen_03,22,27.576257606651517,27.576257606651517,6,0.5745053668052399
scen_03,23,26.337110810894924,26.337110810894924,6,0.5486898085603109
scen_04,0,24.916334839252812,24.916334839252812,6,0.5190903091511002
scen_04,1,26.321355219989083,26.321355219989083,6,0.5483615670831059
scen_04,2,27.691652214881692,27.691652214881692,6,0.5769094211433686
scen_04,3,25.507258259045862,25.507258259045862,6,0.5314012137301222
scen_04,4,24.948525057137118,24.948525057137118,6,0.5197609386903567
scen_04,5,27.095952022590566,27.095952022590566,6,0.5644990004706368
scen_04,6,25.856979984316734,25.856979984316734,6,0.5386870830065986
scen_04,7,27.123321291649106,27.123321291649106,6,0.565069193576023
scen_04,8,25.702260979496685,25.702260979496685,6,0.535463770406181
scen_04,9,24.779852092530366,24.779852092530366,6,0.5162469185943827
scen_04,10,25.527612664009954,25.527612664009954,6,0.5318252638335407
scen_04,11,25.98877306734876,25.98877306734876,6,0.5414327722364325
scen_04,12,24.564367234894775,24.564367234894775,6,0.5117576507269744
scen_04,13,24.903142007121154,24.903142007121154,6,0.5188154584816907
scen_04,14,27.461226203212902,27.461226203212902,6,0.5721088792336021
scen_04,15,23.80954933379592,23.809549333795925,6,0.4960322777874151
scen_04,16,26.803592157616148,26.803592157616144,6,0.5584081699503364
scen_04,17,25.154019100797377,25.154019100797377,6,0.5240420645999454
scen_04,18,27.229364248059735,27.229364248059735,6,0.5672784218345778
scen_04,19,24.934474391689285,24.934474391689285,6,0.5194682164935268
scen_04,20,23.396138299844104,23.396138299844104,6,0.48741954791341885
scen_04,21,25.576169996239955,25.576169996239955,6,0.5328368749216658
scen_04,22,27.69804695116816,27.698046951168163,6,0.5770426448160034
scen_04,23,24.83095143934087,24.830951439340872,6,0.5173114883196015
scen_05,0,25.550743914863116,25.55074391486312,6,0.5323071648929817
scen_05,1,24.982242481451372,24.982242481451372,6,0.5204633850302369
scen_05,2,24.185781248005487,24.185781248005487,6,0.5038704426667809
