server,time,scenario,load,committed_load,gamma,phi,u,realized_utilization,overbooking_ratio
0,0,scen_01,0.0,4.555699020623835,0,0,1,0.0,0.5694623775779794
0,1,scen_01,0.0,4.664736728521886,0,0,1,0.0,0.5830920910652357
0,2,scen_01,0.0,5.086689987973034,0,0,1,0.0,0.6358362484966292
0,3,scen_01,0.0,4.528996134863331,0,0,1,0.0,0.5661245168579164
0,4,scen_01,5.549501417502953,5.549501417502953,0,0,1,0.6936876771878692,0.6936876771878692
0,5,scen_01,5.661805259635373,5.661805259635373,0,0,1,0.7077256574544216,0.7077256574544216
0,6,scen_01,5.579813031865328,5.579813031865328,0,0,1,0.697476628983166,0.697476628983166
0,7,scen_01,5.56625661176098,5.566256611760981,0,0,1,0.6957820764701225,0.6957820764701226
0,8,scen_01,5.921655697446134,5.921655697446135,0,0,1,0.7402069621807668,0.7402069621807669
0,9,scen_01,4.13205725297995,4.1320572529799495,0,0,1,0.5165071566224938,0.5165071566224937
0,10,scen_01,5.506125263251888,5.506125263251888,0,0,1,0.688265657906486,0.688265657906486
0,11,scen_01,4.542714750748063,4.542714750748063,0,0,1,0.5678393438435079,0.5678393438435079
0,12,scen_01,5.016395132772526,5.016395132772526,0,0,1,0.6270493915965657,0.6270493915965657
0,13,scen_01,6.380992078262507,6.380992078262507,0,0,1,0.7976240097828133,0.7976240097828133
0,14,scen_01,4.691168298668397,4.691168298668397,0,0,1,0.5863960373335496,0.5863960373335496
0,15,scen_01,6.107608296176962,6.107608296176963,0,0,1,0.7634510370221202,0.7634510370221204
0,16,scen_01,4.621422879921907,4.621422879921907,0,0,1,0.5776778599902384,0.5776778599902384
0,17,scen_01,6.080850930398175,6.080850930398174,0,0,1,0.7601063662997719,0.7601063662997718
0,18,scen_01,5.055375192309222,5.055375192309222,0,0,1,0.6319218990386527,0.6319218990386527
0,19,scen_01,4.570984604633615,4.570984604633615,0,0,1,0.5713730755792019,0.5713730755792019
0,20,scen_01,4.996719658570086,4.996719658570086,0,0,1,0.6245899573212608,0.6245899573212608
0,21,scen_01,5.085981776825607,5.085981776825607,0,0,1,0.6357477221032009,0.6357477221032009
0,22,scen_01,4.5616730823950595,4.5616730823950595,0,0,1,0.5702091352993824,0.5702091352993824
0,23,scen_01,5.105488761397949,5.105488761397949,0,0,1,0.6381860951747437,0.6381860951747437
1,0,scen_01,0.0,0.0,0,0,1,0.0,0.0
1,1,scen_01,0.0,0.0,0,0,1,0.0,0.0
1,2,scen_01,0.0,0.0,0,0,1,0.0,0.0
1,3,scen_01,0.0,0.0,0,0,1,0.0,0.0
1,4,scen_01,0.0,0.0,0,0,1,0.0,0.0
1,5,scen_01,0.0,0.0,0,0,1,0.0,0.0
1,6,scen_01,0.0,0.0,0,0,1,0.0,0.0
1,7,scen_01,0.0,0.0,0,0,1,0.0,0.0
1,8,scen_01,0.0,0.0,0,0,1,0.0,0.0
1,9,scen_01,0.0,0.0,0,0,1,0.0,0.0
1,10,scen_01,0.0,0.0,0,0,1,0.0,0.0
1,11,scen_01,0.0,0.0,0,0,1,0.0,0.0
1,12,scen_01,0.0,0.0,0,0,1,0.0,0.0
1,13,scen_01,0.0,0.0,0,0,1,0.0,0.0
1,14,scen_01,0.0,0.0,0,0,1,0.0,0.0
1,15,scen_01,0.0,0.0,0,0,1,0.0,0.0
1,16,scen_01,0.0,0.0,0,0,1,0.0,0.0
1,17,scen_01,0.0,0.0,0,0,1,0.0,0.0
1,18,scen_01,0.0,0.0,0,0,1,0.0,0.0
1,19,scen_01,0.0,0.0,0,0,1,0.0,0.0
1,20,scen_01,0.0,0.0,0,0,1,0.0,0.0
1,21,scen_01,0.0,0.0,0,0,1,0.0,0.0
1,22,scen_01,0.0,0.0,0,0,1,0.0,0.0
1,23,scen_01,0.0,0.0,0,0,1,0.0,0.0
2,0,scen_01,0.0,0.0,0,0,1,0.0,0.0
2,1,scen_01,0.0,0.0,0,0,1,0.0,0.0
2,2,scen_01,0.0,0.0,0,0,1,0.0,0.0
2,3,scen_01,0.0,0.0,0,0,1,0.0,0.0
2,4,scen_01,0.0,0.0,0,0,1,0.0,0.0
2,5,scen_01,0.0,0.0,0,0,1,0.0,0.0
2,6,scen_01,0.0,0.0,0,0,1,0.0,0.0
2,7,scen_01,0.0,0.0,0,0,1,0.0,0.0
2,8,scen_01,0.0,0.0,0,0,1,0.0,0.0
2,9,scen_01,0.0,0.0,0,0,1,0.0,0.0
2,10,scen_01,0.0,0.0,0,0,1,0.0,0.0
2,11,scen_01,0.0,0.0,0,0,1,0.0,0.0
2,12,scen_01,0.0,0.0,0,0,1,0.0,0.0
2,13,scen_01,0.0,0.0,0,0,1,0.0,0.0
2,14,scen_01,0.0,0.0,0,0,1,0.0,0.0
2,15,scen_01,0.0,0.0,0,0,1,0.0,0.0
2,16,scen_01,0.0,0.0,0,0,1,0.0,0.0
2,17,scen_01,0.0,0.0,0,0,1,0.0,0.0
2,18,scen_01,0.0,0.0,0,0,1,0.0,0.0
2,19,scen_01,0.0,0.0,0,0,1,0.0,0.0
