server,time,scenario,load,committed_load,gamma,phi,u,realized_utilization,overbooking_ratio
0,0,scen_01,0.0,0.0,0,0,1,0.0,0.0
0,1,scen_01,0.0,0.0,0,0,1,0.0,0.0
0,2,scen_01,0.0,0.0,0,0,1,0.0,0.0
0,3,scen_01,0.0,0.0,0,0,1,0.0,0.0
0,4,scen_01,0.0,0.0,0,0,1,0.0,0.0
0,5,scen_01,0.0,0.0,0,0,1,0.0,0.0
0,6,scen_01,0.0,0.0,0,0,1,0.0,0.0
0,7,scen_01,0.0,0.0,0,0,1,0.0,0.0
0,8,scen_01,0.0,0.0,0,0,1,0.0,0.0
0,9,scen_01,0.0,0.0,0,0,1,0.0,0.0
0,10,scen_01,0.0,0.0,0,0,1,0.0,0.0
0,11,scen_01,0.0,0.0,0,0,1,0.0,0.0
0,12,scen_01,0.0,0.0,0,0,1,0.0,0.0
0,13,scen_01,0.0,0.0,0,0,1,0.0,0.0
0,14,scen_01,3.204918887857188,3.204918887857188,0,0,1,0.4006148609821485,0.4006148609821485
0,15,scen_01,6.39201027199612,6.39201027199612,0,0,1,0.799001283999515,0.799001283999515
0,16,scen_01,6.787864221240363,6.787864221240362,0,0,1,0.8484830276550454,0.8484830276550452
0,17,scen_01,7.934202607739419,7.934202607739419,0,0,1,0.9917753259674273,0.9917753259674273
0,18,scen_01,7.209434948700796,7.209434948700796,0,0,1,0.9011793685875995,0.9011793685875995
0,19,scen_01,7.224237066132671,7.224237066132671,0,0,1,0.9030296332665839,0.9030296332665839
0,20,scen_01,7.792929219900157,7.792929219900157,0,0,1,0.9741161524875196,0.9741161524875196
0,21,scen_01,6.753188128445359,6.753188128445359,0,0,1,0.8441485160556699,0.8441485160556699
0,22,scen_01,6.886223358390753,6.886223358390753,0,0,1,0.8607779197988441,0.8607779197988441
0,23,scen_01,6.97287486696194,6.97287486696194,0,0,1,0.8716093583702424,0.8716093583702424
1,0,scen_01,6.642779311530385,6.642779311530385,0,0,1,0.8303474139412981,0.8303474139412981
1,1,scen_01,7.299561592472544,7.299561592472544,0,0,1,0.912445199059068,0.912445199059068
1,2,scen_01,6.592030922428451,6.592030922428451,0,0,1,0.8240038653035564,0.8240038653035564
1,3,scen_01,6.65323881477924,6.65323881477924,0,0,1,0.831654851847405,0.831654851847405
1,4,scen_01,5.915746876733813,5.915746876733813,0,0,1,0.7394683595917266,0.7394683595917266
1,5,scen_01,7.470524351944611,7.470524351944611,0,0,1,0.9338155439930764,0.9338155439930764
1,6,scen_01,6.589246890377234,6.589246890377236,0,0,1,0.8236558612971543,0.8236558612971545
1,7,scen_01,6.821562746112981,6.821562746112981,0,0,1,0.8526953432641227,0.8526953432641227
1,8,scen_01,7.731120821697384,7.731120821697383,0,0,1,0.966390102712173,0.9663901027121728
1,9,scen_01,7.014127651887397,7.014127651887397,0,0,1,0.8767659564859246,0.8767659564859246
1,10,scen_01,7.06843375241556,7.068433752415559,0,0,1,0.883554219051945,0.8835542190519449
1,11,scen_01,5.1944371879453985,5.1944371879453985,0,0,1,0.6493046484931748,0.6493046484931748
1,12,scen_01,6.6815496166807335,6.6815496166807335,0,0,1,0.8351937020850917,0.8351937020850917
1,13,scen_01,7.590327174355636,7.590327174355636,0,0,1,0.9487908967944545,0.9487908967944545
1,14,scen_01,7.611293239075728,7.611293239075727,0,0,1,0.951411654884466,0.9514116548844659
1,15,scen_01,7.443835015437053,7.443835015437054,0,0,1,0.9304793769296317,0.9304793769296318
1,16,scen_01,7.152654815769597,7.152654815769598,0,0,1,0.8940818519711996,0.8940818519711997
1,17,scen_01,7.85645854909003,7.85645854909003,0,0,1,0.9820573186362538,0.9820573186362538
1,18,scen_01,7.614225086764786,7.614225086764786,0,0,1,0.9517781358455982,0.9517781358455982
