scenario,time,cluster_load,cluster_committed_load,active_servers,cluster_overbooking_ratio
scen_01,0,27.23159649738657,27.23159649738657,5,0.6807899124346642
scen_01,1,21.62221472426394,21.62221472426394,5,0.5405553681065985
scen_01,2,23.673257489792967,23.673257489792967,5,0.5918314372448241
scen_01,3,24.80396125137878,24.80396125137878,5,0.6200990312844695
scen_01,4,23.350432660292427,23.35043266029243,5,0.5837608165073107
scen_01,5,24.85322649256982,24.853226492569817,5,0.6213306623142454
scen_01,6,22.656051131064025,22.656051131064025,5,0.5664012782766006
scen_01,7,24.72645044636707,24.72645044636707,5,0.6181612611591768
scen_01,8,27.58656841621183,27.58656841621183,5,0.6896642104052957
scen_01,9,29.811460876113173,29.940661466412614,5,0.7485165366603154
scen_01,10,28.27668583436683,28.27668583436683,5,0.7069171458591708
scen_01,11,28.37935672038156,28.379356720381562,5,0.709483918009539
scen_01,12,35.543169060315684,35.543169060315684,5,0.8885792265078921
scen_01,13,34.940957170592846,34.940957170592846,5,0.8735239292648211
scen_01,14,35.43452044608007,37.435790940079634,5,0.9358947735019909
scen_01,15,31.884637979893206,31.884637979893206,5,0.7971159494973301
scen_01,16,32.705377430942356,32.705377430942356,5,0.8176344357735589
scen_01,17,30.19255520374157,30.19255520374157,5,0.7548138800935392
scen_01,18,27.9410004587948,27.9410004587948,5,0.69852501146987
scen_01,19,33.657678448377254,33.657678448377254,5,0.8414419612094314
scen_01,20,33.44828552002653,33.44828552002654,5,0.8362071380006635
scen_01,21,29.552872360809157,31.085453609468782,5,0.7771363402367195
scen_01,22,24.953723191853452,26.697896421780378,5,0.6674474105445094
scen_01,23,24.718667808182367,26.488249000090388,5,0.6622062250022597
scen_02,0,21.9478354460044,21.9478354460044,5,0.54869588615011
scen_02,1,22.425639713353416,22.425639713353416,5,0.5606409928338354
scen_02,2,26.520489444257734,29.754150599121683,5,0.7438537649780421
scen_02,3,27.38726477657337,27.387264776573367,5,0.6846816194143341
scen_02,4,26.960873062846257,26.960873062846254,5,0.6740218265711564
scen_02,5,23.45239234510037,23.45239234510037,5,0.5863098086275093
scen_02,6,28.84492789969874,28.84492789969874,5,0.7211231974924684
scen_02,7,27.20870187659377,27.20870187659377,5,0.6802175469148443
scen_02,8,26.999447844768092,26.999447844768092,5,0.6749861961192023
scen_02,9,26.304673230221965,26.304673230221965,5,0.6576168307555491
scen_02,10,21.394883038805776,24.24825779146394,5,0.6062064447865985
scen_02,11,30.088336547354384,32.56093487574521,5,0.8140233718936303
scen_02,12,30.062143888835614,30.062143888835617,5,0.7515535972208904
scen_02,13,29.91650759470873,35.634697138694065,5,0.8908674284673517
scen_02,14,33.7064119113523,35.465721706412744,5,0.8866430426603186
scen_02,15,32.67205822854049,32.67205822854049,5,0.8168014557135124
scen_02,16,32.557323639664396,32.557323639664396,5,0.8139330909916099
scen_02,17,34.48507641128824,34.48507641128824,5,0.862126910282206
scen_02,18,28.439000948442203,28.439000948442203,5,0.710975023711055
scen_02,19,31.10967089694053,31.10967089694053,5,0.7777417724235132
scen_02,20,29.775728148035583,29.775728148035583,5,0.7443932037008896
scen_02,21,29.55057356297148,29.55057356297148,5,0.738764339074287
scen_02,22,27.542448248139976,27.542448248139976,5,0.6885612062034994
scen_02,23,28.572725462652052,28.57272546265205,5,0.7143181365663012
scen_03,0,27.935550615900855,27.93555061590086,5,0.6983887653975215
scen_03,1,27.284127859048567,27.284127859048567,5,0.6821031964762142
scen_03,2,24.864210084250445,24.864210084250445,5,0.6216052521062612
scen_03,3,25.204286134122643,25.20428613412264,5,0.630107153353066
