server,time,scenario,load,committed_load,gamma,phi,u,realized_utilization,overbooking_ratio
0,0,scen_01,6.902298162815278,6.902298162815278,0,0,1,0.8627872703519097,0.8627872703519097
0,1,scen_01,7.603419024180201,7.603419024180201,0,0,1,0.9504273780225251,0.9504273780225251
0,2,scen_01,7.893252417234158,7.893252417234158,0,0,1,0.9866565521542697,0.9866565521542697
0,3,scen_01,7.418601784576582,7.418601784576582,0,0,1,0.9273252230720728,0.9273252230720728
0,4,scen_01,6.7314863953761,6.731486395376099,0,0,1,0.8414357994220125,0.8414357994220124
0,5,scen_01,7.472348187354773,7.472348187354772,0,0,1,0.9340435234193466,0.9340435234193465
0,6,scen_01,7.0164680445241405,7.0164680445241405,0,0,1,0.8770585055655176,0.8770585055655176
0,7,scen_01,5.267309340238688,5.312583858165279,0,0,1,0.658413667529836,0.6640729822706599
0,8,scen_01,6.2656735741163825,6.2656735741163825,0,0,1,0.7832091967645478,0.7832091967645478
0,9,scen_01,5.967586265274606,5.967586265274606,0,0,1,0.7459482831593257,0.7459482831593257
0,10,scen_01,7.158925454589829,7.158925454589829,0,0,1,0.8948656818237286,0.8948656818237286
0,11,scen_01,5.113788685567005,5.113788685567005,0,0,1,0.6392235856958757,0.6392235856958757
0,12,scen_01,7.1515880318661,7.151588031866101,0,0,1,0.8939485039832625,0.8939485039832626
0,13,scen_01,6.959731164487178,8.684973878560532,0,0,1,0.8699663955608973,1.0856217348200665
0,14,scen_01,7.406795196108773,7.406795196108773,0,0,1,0.9258493995135966,0.9258493995135966
0,15,scen_01,7.821837697391779,7.821837697391779,0,0,1,0.9777297121739724,0.9777297121739724
0,16,scen_01,7.886450599730987,7.886450599730986,0,0,1,0.9858063249663733,0.9858063249663732
0,17,scen_01,6.1491652172863525,8.045151153242513,0,0,1,0.7686456521607941,1.005643894155314
0,18,scen_01,7.9166272986387085,7.916627298638708,0,0,1,0.9895784123298386,0.9895784123298385
0,19,scen_01,5.0239349134612645,5.0239349134612645,0,0,1,0.6279918641826581,0.6279918641826581
0,20,scen_01,7.315502583194725,7.315502583194724,0,0,1,0.9144378228993406,0.9144378228993405
0,21,scen_01,5.946628626267045,5.946628626267044,0,0,1,0.7433285782833806,0.7433285782833805
0,22,scen_01,7.535234714312379,7.555840223026051,0,0,1,0.9419043392890474,0.9444800278782564
0,23,scen_01,6.116558463228254,6.116558463228255,0,0,1,0.7645698079035318,0.7645698079035319
1,0,scen_01,6.002503157403744,6.002503157403743,0,0,1,0.750312894675468,0.7503128946754679
1,1,scen_01,5.854198224723493,5.8541982247234925,0,0,1,0.7317747780904367,0.7317747780904366
1,2,scen_01,6.509329609240944,6.509329609240944,0,0,1,0.813666201155118,0.813666201155118
1,3,scen_01,7.410268223191202,7.410268223191202,0,0,1,0.9262835278989002,0.9262835278989002
1,4,scen_01,7.092788849387803,7.092788849387803,0,0,1,0.8865986061734754,0.8865986061734754
1,5,scen_01,7.636856784967623,7.636856784967623,0,0,1,0.9546070981209529,0.9546070981209529
1,6,scen_01,7.6176401275902474,8.30023190552493,0,0,1,0.9522050159487809,1.0375289881906162
1,7,scen_01,7.130795811553886,7.130795811553885,0,0,1,0.8913494764442358,0.8913494764442357
1,8,scen_01,7.647994801348654,7.647994801348654,0,0,1,0.9559993501685817,0.9559993501685817
1,9,scen_01,7.721301270599442,7.721301270599442,0,0,1,0.9651626588249302,0.9651626588249302
1,10,scen_01,7.065386669274404,7.744882437740928,0,0,1,0.8831733336593005,0.968110304717616
1,11,scen_01,7.280690498233874,7.280690498233873,0,0,1,0.9100863122792342,0.9100863122792341
1,12,scen_01,6.470940179314203,6.470940179314203,0,0,1,0.8088675224142754,0.8088675224142754
1,13,scen_01,7.014524315362719,7.014524315362719,0,0,1,0.8768155394203399,0.8768155394203399
1,14,scen_01,6.7979405658592365,8.189784886577375,0,0,1,0.8497425707324046,1.0237231108221718
1,15,scen_01,7.105669591980041,7.105669591980041,0,0,1,0.8882086989975051,0.8882086989975051
1,16,scen_01,5.024005648365673,5.024005648365673,0,0,1,0.6280007060457091,0.6280007060457091
1,17,scen_01,6.732329061641762,6.732329061641762,0,0,1,0.8415411327052202,0.8415411327052202
1,18,scen_01,6.873337060130999,8.02792752039815,0,0,1,0.8591671325163749,1.0034909400497687
1,19,scen_01,5.333482787429398,5.333482787429397,0,0,1,0.6666853484286748,0.6666853484286747
