scenario,time,on_demand,spot,batch_total_work,batch_average_per_slot,equivalent_total_demand
scen_01,0,4.310964910225574,20.794947541835025,81.02184477251774,3.3759101988549056,28.481822650915507
scen_01,1,4.220198548626299,18.88990260293638,81.02184477251774,3.3759101988549056,26.486011350417588
scen_01,2,4.276048127197411,17.27015697196464,81.02184477251774,3.3759101988549056,24.92211529801696
scen_01,3,4.058124301764652,19.969500301125297,81.02184477251774,3.3759101988549056,27.403534801744858
scen_01,4,3.710635605335626,19.073241027212497,81.02184477251774,3.3759101988549056,26.15978683140303
scen_01,5,4.669349526643538,18.650621947024053,81.02184477251774,3.3759101988549056,26.6958816725225
scen_01,6,3.9187038326322576,18.237875209056444,81.02184477251774,3.3759101988549056,25.532489240543608
scen_01,7,3.8582793122298202,15.492618780574976,81.02184477251774,3.3759101988549056,22.726808291659705
scen_01,8,3.840684797002107,16.311333458431758,81.02184477251774,3.3759101988549056,23.527928454288773
scen_01,9,4.154367434960632,16.91082163114471,81.02184477251774,3.3759101988549056,24.441099264960247
scen_01,10,3.5453242059259003,21.371862059511933,81.02184477251774,3.3759101988549056,28.29309646429274
scen_01,11,4.617566905348797,17.691023673693298,81.02184477251774,3.3759101988549056,25.684500777897004
scen_01,12,4.355112527277614,22.56466180319113,81.02184477251774,3.3759101988549056,30.295684529323648
scen_01,13,4.583695928479973,23.945969728849747,81.02184477251774,3.3759101988549056,31.905575856184626
scen_01,14,4.409097430696591,26.840891875394213,81.02184477251774,3.3759101988549056,34.62589950494571
scen_01,15,4.584924714741089,22.71486287674089,81.02184477251774,3.3759101988549056,30.675697790336887
scen_01,16,3.267441002259317,21.69115009217062,81.02184477251774,3.3759101988549056,28.334501293284845
scen_01,17,2.929615888836249,25.542521377248825,81.02184477251774,3.3759101988549056,31.84804746493998
scen_01,18,4.055547191401707,21.19943039850768,81.02184477251774,3.3759101988549056,28.630887788764294
scen_01,19,2.945315195038857,19.079021934975103,81.02184477251774,3.3759101988549056,25.40024732886887
scen_01,20,3.2140303822058938,22.167258649353645,81.02184477251774,3.3759101988549056,28.757199230414447
