vm_id,time,min_cpu,avg_cpu,max_cpu,vCPU,source_vm_category,min_core_usage,avg_core_usage,max_core_usage,workload_id,workload_type,selection_score,start_time,end_time
zVvXOf/RCkusl6YfQutgdW4mFv9E9zMR3TBU4DxqnaxC4WsUFqzEYWyA2DATz67V,0,35.96631661430589,48.58242385962723,75.98041491980116,2,Delay-insensitive,0.7193263322861178,0.9716484771925444,1.5196082983960233,bj_00,batch,1.360317459172095,0,23
zVvXOf/RCkusl6YfQutgdW4mFv9E9zMR3TBU4DxqnaxC4WsUFqzEYWyA2DATz67V,1,43.91116997504907,48.80984312507898,75.82010885404286,2,Delay-insensitive,0.8782233995009814,0.9761968625015796,1.5164021770808571,bj_00,batch,1.360317459172095,0,23
zVvXOf/RCkusl6YfQutgdW4mFv9E9zMR3TBU4DxqnaxC4WsUFqzEYWyA2DATz67V,2,44.02434128984228,48.68291168838893,74.07868782661862,2,Delay-insensitive,0.8804868257968457,0.9736582337677788,1.4815737565323723,bj_00,batch,1.360317459172095,0,23
zVvXOf/RCkusl6YfQutgdW4mFv9E9zMR3TBU4DxqnaxC4WsUFqzEYWyA2DATz67V,3,42.3907932850445,48.85182189276605,74.4305183890159,2,Delay-insensitive,0.8478158657008901,0.9770364378553212,1.488610367780318,bj_00,batch,1.360317459172095,0,23
zVvXOf/RCkusl6YfQutgdW4mFv9E9zMR3TBU4DxqnaxC4WsUFqzEYWyA2DATz67V,4,42.98143871068053,48.66060877076214,73.69325079723959,2,Delay-insensitive,0.8596287742136106,0.9732121754152429,1.4738650159447917,bj_00,batch,1.360317459172095,0,23
zVvXOf/RCkusl6YfQutgdW4mFv9E9zMR3TBU4DxqnaxC4WsUFqzEYWyA2DATz67V,5,43.77838934672275,48.56028633518619,75.15422959189651,2,Delay-insensitive,0.8755677869344549,0.9712057267037238,1.50308459183793,bj_00,batch,1.360317459172095,0,23
zVvXOf/RCkusl6YfQutgdW4mFv9E9zMR3TBU4DxqnaxC4WsUFqzEYWyA2DATz67V,6,42.71528621576736,48.80227341969177,74.02363730860904,2,Delay-insensitive,0.8543057243153471,0.9760454683938354,1.4804727461721807,bj_00,batch,1.360317459172095,0,23
zVvXOf/RCkusl6YfQutgdW4mFv9E9zMR3TBU4DxqnaxC4WsUFqzEYWyA2DATz67V,7,42.70245270514359,48.73335837703843,75.31206816839172,2,Delay-insensitive,0.8540490541028718,0.9746671675407684,1.5062413633678344,bj_00,batch,1.360317459172095,0,23
zVvXOf/RCkusl6YfQutgdW4mFv9E9zMR3TBU4DxqnaxC4WsUFqzEYWyA2DATz67V,8,43.67890774376622,48.63042059973063,75.18158258821383,2,Delay-insensitive,0.8735781548753243,0.9726084119946126,1.5036316517642765,bj_00,batch,1.360317459172095,0,23
zVvXOf/RCkusl6YfQutgdW4mFv9E9zMR3TBU4DxqnaxC4WsUFqzEYWyA2DATz67V,9,44.0529288508376,48.748421248770605,74.5002297185646,2,Delay-insensitive,0.881058577016752,0.974968424975412,1.4900045943712918,bj_00,batch,1.360317459172095,0,23
