vm_id,time,min_cpu,avg_cpu,max_cpu,vCPU,source_vm_category,min_core_usage,avg_core_usage,max_core_usage,workload_id,workload_type,selection_score,start_time,end_time
3K7yATOJ6wis5fC6ea67tg9en1hO93rMJr1vs1oS4i/kp5QTfp9zbYaLQSM4yNPY,0,27.180041974649853,44.76440940392473,69.30581315764782,2,Interactive,0.5436008394929971,0.8952881880784946,1.3861162631529564,od_00,on_demand,1.7145101324953158,0,23
3K7yATOJ6wis5fC6ea67tg9en1hO93rMJr1vs1oS4i/kp5QTfp9zbYaLQSM4yNPY,1,24.70527965053892,43.2837301108718,70.48146990544963,2,Interactive,0.4941055930107784,0.865674602217436,1.409629398108993,od_00,on_demand,1.7145101324953158,0,23
3K7yATOJ6wis5fC6ea67tg9en1hO93rMJr1vs1oS4i/kp5QTfp9zbYaLQSM4yNPY,2,24.07751014232321,41.73855403238465,66.70090447617149,2,Interactive,0.4815502028464642,0.834771080647693,1.3340180895234297,od_00,on_demand,1.7145101324953158,0,23
3K7yATOJ6wis5fC6ea67tg9en1hO93rMJr1vs1oS4i/kp5QTfp9zbYaLQSM4yNPY,3,25.22520364821128,44.19529170568219,66.80368430042054,2,Interactive,0.5045040729642256,0.8839058341136438,1.3360736860084108,od_00,on_demand,1.7145101324953158,0,23
3K7yATOJ6wis5fC6ea67tg9en1hO93rMJr1vs1oS4i/kp5QTfp9zbYaLQSM4yNPY,4,25.332485553188576,50.17627076773133,69.6737757046637,2,Interactive,0.5066497110637715,1.0035254153546267,1.393475514093274,od_00,on_demand,1.7145101324953158,0,23
3K7yATOJ6wis5fC6ea67tg9en1hO93rMJr1vs1oS4i/kp5QTfp9zbYaLQSM4yNPY,5,29.89711360800456,48.92863598343832,73.08620791259489,2,Interactive,0.5979422721600912,0.9785727196687664,1.4617241582518978,od_00,on_demand,1.7145101324953158,0,23
3K7yATOJ6wis5fC6ea67tg9en1hO93rMJr1vs1oS4i/kp5QTfp9zbYaLQSM4yNPY,6,31.69838110430908,51.146187486020985,75.46912087873773,2,Interactive,0.6339676220861816,1.0229237497204198,1.5093824175747546,od_00,on_demand,1.7145101324953158,0,23
3K7yATOJ6wis5fC6ea67tg9en1hO93rMJr1vs1oS4i/kp5QTfp9zbYaLQSM4yNPY,7,30.73946068915855,51.62288694221301,85.12423644875187,2,Interactive,0.614789213783171,1.0324577388442602,1.7024847289750376,od_00,on_demand,1.7145101324953158,0,23
3K7yATOJ6wis5fC6ea67tg9en1hO93rMJr1vs1oS4i/kp5QTfp9zbYaLQSM4yNPY,8,31.060668926978696,51.46445237288509,85.73929484629414,2,Interactive,0.6212133785395739,1.029289047457702,1.714785896925883,od_00,on_demand,1.7145101324953158,0,23
3K7yATOJ6wis5fC6ea67tg9en1hO93rMJr1vs1oS4i/kp5QTfp9zbYaLQSM4yNPY,9,31.32938245888995,50.16860984809816,77.43091730445154,2,Interactive,0.626587649177799,1.0033721969619631,1.5486183460890308,od_00,on_demand,1.7145101324953158,0,23
3K7yATOJ6wis5fC6ea67tg9en1hO93rMJr1vs1oS4i/kp5QTfp9zbYaLQSM4yNPY,10,34.50453098182055,55.86080197251096,80.0881085154043,2,Interactive,0.690090619636411,1.117216039450219,1.601762170308086,od_00,on_demand,1.7145101324953158,0,23
3K7yATOJ6wis5fC6ea67tg9en1hO93rMJr1vs1oS4i/kp5QTfp9zbYaLQSM4yNPY,11,39.005240381293845,60.06601969590631,88.00609510157905,2,Interactive,0.7801048076258769,1.2013203939181265,1.760121902031581,od_00,on_demand,1.7145101324953158,0,23
3K7yATOJ6wis5fC6ea67tg9en1hO93rMJr1vs1oS4i/kp5QTfp9zbYaLQSM4yNPY,12,38.420386704565125,62.76455504631931,89.95405397483889,2,Interactive,0.7684077340913025,1.255291100926386,1.7990810794967778,od_00,on_demand,1.7145101324953158,0,23
3K7yATOJ6wis5fC6ea67tg9en1hO93rMJr1vs1oS4i/kp5QTfp9zbYaLQSM4yNPY,13,40.580329793338485,60.33434151253271,85.36016359804697,2,Interactive,0.8116065958667698,1.2066868302506542,1.7072032719609394,od_00,on_demand,1.7145101324953158,0,23
3K7yATOJ6wis5fC6ea67tg9en1hO93rMJr1vs1oS4i/kp5QTfp9zbYaLQSM4yNPY,14,38.451070356840006,60.58549350784009,91.84380631378592,2,Interactive,0.7690214071368001,1.211709870156802,1.8368761262757187,od_00,on_demand,1.7145101324953158,0,23
3K7yATOJ6wis5fC6ea67tg9en1hO93rMJr1vs1oS4i/kp5QTfp9zbYaLQSM4yNPY,15,37.23873862899463,53.80442183035921,88.4520880221117,2,Interactive,0.7447747725798927,1.076088436607184,1.769041760442234,od_00,on_demand,1.7145101324953158,0,23
3K7yATOJ6wis5fC6ea67tg9en1hO93rMJr1vs1oS4i/kp5QTfp9zbYaLQSM4yNPY,16,36.017179913477285,59.28582371905143,89.82758082466385,2,Interactive,0.7203435982695457,1.185716474381029,1.796551616493277,od_00,on_demand,1.7145101324953158,0,23
3K7yATOJ6wis5fC6ea67tg9en1hO93rMJr1vs1oS4i/kp5QTfp9zbYaLQSM4yNPY,17,36.14196979437445,55.48011318762944,80.79803595477753,2,Interactive,0.7228393958874889,1.1096022637525886,1.6159607190955507,od_00,on_demand,1.7145101324953158,0,23
3K7yATOJ6wis5fC6ea67tg9en1hO93rMJr1vs1oS4i/kp5QTfp9zbYaLQSM4yNPY,18,32.2535767097428,54.97248348537382,89.26377684067457,2,Interactive,0.6450715341948561,1.0994496697074765,1.7852755368134914,od_00,on_demand,1.7145101324953158,0,23
3K7yATOJ6wis5fC6ea67tg9en1hO93rMJr1vs1oS4i/kp5QTfp9zbYaLQSM4yNPY,19,28.67709602344684,53.8568364843222,90.0844182987096,2,Interactive,0.5735419204689368,1.077136729686444,1.801688365974192,od_00,on_demand,1.7145101324953158,0,23
3K7yATOJ6wis5fC6ea67tg9en1hO93rMJr1vs1oS4i/kp5QTfp9zbYaLQSM4yNPY,20,27.43350179292469,50.92743217920988,72.13004816607014,2,Interactive,0.5486700358584939,1.0185486435841975,1.4426009633214028,od_00,on_demand,1.7145101324953158,0,23
3K7yATOJ6wis5fC6ea67tg9en1hO93rMJr1vs1oS4i/kp5QTfp9zbYaLQSM4yNPY,21,24.85822864065944,48.75655505196889,78.9340145780031,2,Interactive,0.4971645728131888,0.9751311010393776,1.578680291560062,od_00,on_demand,1.7145101324953158,0,23
3K7yATOJ6wis5fC6ea67tg9en1hO93rMJr1vs1oS4i/kp5QTfp9zbYaLQSM4yNPY,22,22.84632954455185,41.55169506962387,70.49787757404154,2,Interactive,0.456926590891037,0.8310339013924773,1.409957551480831,od_00,on_demand,1.7145101324953158,0,23
3K7yATOJ6wis5fC6ea67tg9en1hO93rMJr1vs1oS4i/kp5QTfp9zbYaLQSM4yNPY,23,9.579698934229532,43.54414831741629,71.34379772884711,2,Interactive,0.1915939786845906,0.8708829663483258,1.426875954576942,od_00,on_demand,1.7145101324953158,0,23
3xtC2c8q+GEUYldr5j1ckd5jR1KRpCDjB8loCD1Ny2ucj/kMDcLjsA7HbIzzmy5J,0,28.336181012495565,36.4575755065833,48.939073015431084,2,Interactive,0.5667236202499113,0.7291515101316659,0.9787814603086216,od_01,on_demand,1.9494490843434298,0,23
3xtC2c8q+GEUYldr5j1ckd5jR1KRpCDjB8loCD1Ny2ucj/kMDcLjsA7HbIzzmy5J,1,25.96697978521564,33.79962239997423,45.4908732897244,2,Interactive,0.5193395957043128,0.6759924479994847,0.909817465794488,od_01,on_demand,1.9494490843434298,0,23
3xtC2c8q+GEUYldr5j1ckd5jR1KRpCDjB8loCD1Ny2ucj/kMDcLjsA7HbIzzmy5J,2,26.98507240903431,34.260837980563046,68.40504416027474,2,Interactive,0.5397014481806862,0.6852167596112609,1.3681008832054948,od_01,on_demand,1.9494490843434298,0,23
3xtC2c8q+GEUYldr5j1ckd5jR1KRpCDjB8loCD1Ny2ucj/kMDcLjsA7HbIzzmy5J,3,28.540248190157204,38.790940882424586,64.57090562181375,2,Interactive,0.570804963803144,0.7758188176484917,1.291418112436275,od_01,on_demand,1.9494490843434298,0,23
3xtC2c8q+GEUYldr5j1ckd5jR1KRpCDjB8loCD1Ny2ucj/kMDcLjsA7HbIzzmy5J,4,33.18758879570743,42.77639427498598,57.4816326249535,2,Interactive,0.6637517759141486,0.8555278854997197,1.14963265249907,od_01,on_demand,1.9494490843434298,0,23
3xtC2c8q+GEUYldr5j1ckd5jR1KRpCDjB8loCD1Ny2ucj/kMDcLjsA7HbIzzmy5J,5,40.80733590034284,51.91546784904467,73.87210156030108,2,Interactive,0.8161467180068569,1.0383093569808934,1.4774420312060217,od_01,on_demand,1.9494490843434298,0,23
3xtC2c8q+GEUYldr5j1ckd5jR1KRpCDjB8loCD1Ny2ucj/kMDcLjsA7HbIzzmy5J,6,49.39055707696262,57.8106582815197,75.22283523454328,2,Interactive,0.9878111415392524,1.156213165630394,1.5044567046908657,od_01,on_demand,1.9494490843434298,0,23
3xtC2c8q+GEUYldr5j1ckd5jR1KRpCDjB8loCD1Ny2ucj/kMDcLjsA7HbIzzmy5J,7,46.40679055861347,56.51940303882984,71.76067981657431,2,Interactive,0.9281358111722696,1.1303880607765968,1.4352135963314865,od_01,on_demand,1.9494490843434298,0,23
3xtC2c8q+GEUYldr5j1ckd5jR1KRpCDjB8loCD1Ny2ucj/kMDcLjsA7HbIzzmy5J,8,43.119172091700726,53.01521335065598,68.54980897230692,2,Interactive,0.8623834418340145,1.0603042670131198,1.3709961794461385,od_01,on_demand,1.9494490843434298,0,23
3xtC2c8q+GEUYldr5j1ckd5jR1KRpCDjB8loCD1Ny2ucj/kMDcLjsA7HbIzzmy5J,9,42.7505766032301,51.78332351054587,63.11794388107706,2,Interactive,0.855011532064602,1.0356664702109173,1.2623588776215413,od_01,on_demand,1.9494490843434298,0,23
3xtC2c8q+GEUYldr5j1ckd5jR1KRpCDjB8loCD1Ny2ucj/kMDcLjsA7HbIzzmy5J,10,46.48630904632964,59.89979089342049,83.27653881168902,2,Interactive,0.9297261809265928,1.1979958178684098,1.6655307762337803,od_01,on_demand,1.9494490843434298,0,23
