server,time,scenario,load,committed_load,gamma,phi,u,realized_utilization,overbooking_ratio
0,0,scen_01,7.18958332138011,7.189583321380109,0,0,1,0.8986979151725137,0.8986979151725136
0,1,scen_01,5.9474524604057,5.9474524604056995,0,0,1,0.7434315575507126,0.7434315575507124
0,2,scen_01,7.18273416385208,7.182734163852079,0,0,1,0.89784177048151,0.8978417704815099
0,3,scen_01,6.998193264768544,6.9981932647685445,0,0,1,0.874774158096068,0.8747741580960681
0,4,scen_01,5.566917478116812,5.566917478116812,0,0,1,0.6958646847646015,0.6958646847646015
0,5,scen_01,7.157840685684894,7.157840685684894,0,0,1,0.8947300857106117,0.8947300857106117
0,6,scen_01,7.923791107196729,7.923791107196729,0,0,1,0.9904738883995912,0.9904738883995912
0,7,scen_01,6.562849197158485,6.562849197158486,0,0,1,0.8203561496448106,0.8203561496448107
0,8,scen_01,7.966237959163362,7.966237959163362,0,0,1,0.9957797448954202,0.9957797448954202
0,9,scen_01,3.4692257313217008,3.4692257313217008,0,0,1,0.4336532164152126,0.4336532164152126
0,10,scen_01,7.6439997829229025,7.6439997829229025,0,0,1,0.9554999728653628,0.9554999728653628
0,11,scen_01,7.773031826244347,7.773031826244346,0,0,1,0.9716289782805434,0.9716289782805433
0,12,scen_01,5.660498641376438,5.660498641376438,0,0,1,0.7075623301720547,0.7075623301720547
0,13,scen_01,7.204930972190244,7.204930972190243,0,0,1,0.9006163715237805,0.9006163715237804
0,14,scen_01,6.8851489123390905,6.8851489123390905,0,0,1,0.8606436140423863,0.8606436140423863
0,15,scen_01,6.3533981840213904,6.3533981840213904,0,0,1,0.7941747730026738,0.7941747730026738
0,16,scen_01,6.53857321975055,6.538573219750551,0,0,1,0.8173216524688187,0.8173216524688188
0,17,scen_01,7.476522809647324,7.476522809647324,0,0,1,0.9345653512059156,0.9345653512059156
0,18,scen_01,6.9005771316968,6.900577131696801,0,0,1,0.8625721414621,0.8625721414621002
0,19,scen_01,6.032806229797465,6.032806229797465,0,0,1,0.7541007787246832,0.7541007787246832
0,20,scen_01,6.621047916243342,6.621047916243343,0,0,1,0.8276309895304178,0.8276309895304179
0,21,scen_01,6.04211921479472,6.042119214794721,0,0,1,0.75526490184934,0.7552649018493401
0,22,scen_01,4.5630407400839506,4.5630407400839506,0,0,1,0.5703800925104938,0.5703800925104938
0,23,scen_01,6.209882223997298,6.209882223997298,0,0,1,0.7762352779996623,0.7762352779996623
1,0,scen_01,6.987157775874281,8.71007897230142,0,0,1,0.8733947219842851,1.0887598715376774
1,1,scen_01,7.742276709871349,7.742276709871348,0,0,1,0.9677845887339186,0.9677845887339185
1,2,scen_01,7.593550351056351,7.593550351056351,0,0,1,0.9491937938820438,0.9491937938820438
1,3,scen_01,7.861105369920669,7.86110536992067,0,0,1,0.9826381712400837,0.9826381712400838
1,4,scen_01,7.704320501729992,7.704320501729991,0,0,1,0.963040062716249,0.9630400627162489
1,5,scen_01,7.381795434568286,7.381795434568286,0,0,1,0.9227244293210357,0.9227244293210357
1,6,scen_01,6.3198217388018785,8.162272561085246,0,0,1,0.7899777173502348,1.0202840701356557
1,7,scen_01,7.6538920667928,9.213197687235091,0,0,1,0.9567365083491,1.1516497109043864
1,8,scen_01,7.2629918732234495,7.2629918732234495,0,0,1,0.9078739841529312,0.9078739841529312
1,9,scen_01,6.998813404160633,6.998813404160633,0,0,1,0.8748516755200791,0.8748516755200791
1,10,scen_01,5.393318634349885,5.393318634349885,0,0,1,0.6741648292937357,0.6741648292937357
1,11,scen_01,6.656081991099407,6.656081991099407,0,0,1,0.8320102488874259,0.8320102488874259
1,12,scen_01,7.694070760780167,7.694070760780167,0,0,1,0.9617588450975209,0.9617588450975209
1,13,scen_01,7.964632312625483,7.964632312625484,0,0,1,0.9955790390781853,0.9955790390781855
1,14,scen_01,7.231314135020556,9.117383894731491,0,0,1,0.9039142668775695,1.1396729868414364
1,15,scen_01,6.591739592527361,6.591739592527361,0,0,1,0.8239674490659201,0.8239674490659201
1,16,scen_01,7.212016033362333,7.212016033362332,0,0,1,0.9015020041702916,0.9015020041702915
1,17,scen_01,6.073824582768674,6.0738245827686725,0,0,1,0.7592280728460843,0.7592280728460841
1,18,scen_01,7.868278818698911,7.8682788186989105,0,0,1,0.9835348523373639,0.9835348523373638
